SecId,Name,PriceCurrency,StarRatingM255,SustainabilityRank,CategoryName,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM36,GBRReturnM60,GBRReturnM120,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,FundTNAV,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,Size,Investment_Type,Curr_CHF,Curr_DKK,Curr_EUR,Curr_GBP,Curr_GBX,Curr_JPY,Curr_NOK,Curr_PLN,Curr_SEK,Curr_SGD,Curr_USD,Cat_Denmark Equity,Cat_Europe Equity Income,Cat_Europe Flex-Cap Equity,Cat_Europe Large-Cap Blend Equity,Cat_Europe Large-Cap Growth Equity,Cat_Europe Large-Cap Value Equity,Cat_Europe Mid-Cap Equity,Cat_Europe Small-Cap Equity,Cat_Europe ex-UK Equity,Cat_Europe ex-UK Small/Mid-Cap Equity,Cat_Eurozone Flex-Cap Equity,Cat_Eurozone Large-Cap Equity,Cat_Eurozone Mid-Cap Equity,Cat_France Small/Mid-Cap Equity,Cat_Germany Equity,Cat_Global Equity Income,Cat_Global Flex-Cap Equity,Cat_Global Large-Cap Blend Equity,Cat_Italy Equity,Cat_Long/Short Equity - Europe,Cat_Nordic Equity,Cat_Nordic Small/Mid-Cap Equity,Cat_Norway Equity,Cat_Property - Indirect Europe,Cat_Sector Equity Consumer Goods \u0026 Services,Cat_Sector Equity Ecology,Cat_Sector Equity Natural Resources,Cat_Sector Equity Technology,Cat_Spain Equity,Cat_Sweden Equity,Cat_Switzerland Equity,Cat_Switzerland Small/Mid-Cap Equity,Cat_UK Equity Income,Cat_UK Flex-Cap Equity,Cat_UK Large-Cap Equity,Cat_UK Mid-Cap Equity,Cat_UK Small-Cap Equity,FundType,Type_A,Type_B,Type_C,Type_I,Type_M,Type_P,Type_R
F000000DY3,GS Europe CORE Equity I Acc EUR,EUR,4,3,Europe Large-Cap Blend Equity,0.0,1.09,5.87,11.13,22.76,19.51,6.78,9.83,9.54,0.58,0.0,0.44,1475974337.0,32165.89553,4,-1.32,1.09,96.62,16.7,0.38,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,0,1,0,0,0
F000001UZH,GS Europe CORE Equity IO Acc EUR,EUR,4,3,Europe Large-Cap Blend Equity,0.0,1.12,5.94,11.29,23.07,19.79,7.31,10.4,10.17,0.09,0.0,0.44,1475974337.0,32165.89553,4,-0.81,1.09,96.61,16.73,0.41,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F000001UZR,GS Europe CORE Equity P Acc EUR,EUR,4,3,Europe Large-Cap Blend Equity,0.0,1.12,5.78,10.97,22.44,19.21,6.2,9.24,8.99,1.13,0.0,0.44,1475974337.0,32165.89553,4,-1.87,1.09,96.56,16.73,0.35,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F000005QCN,GSF II GS Mlt-Mgr Eurp Eq P EUR Acc,EUR,3,2,Europe Large-Cap Blend Equity,0.0,1.32,4.03,8.1,18.6,15.97,5.78,7.72,7.4,1.27,0.0,0.38,357312869.0,26783.57793,5,-2.69,1.2,96.03,18.84,0.32,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000PBKB,GSF II GS Mlt-Mgr Eurp Eq R EUR Acc,EUR,3,2,Europe Large-Cap Blend Equity,0.0,1.32,4.07,8.2,18.91,16.21,6.33,8.33,7.95,0.74,0.0,0.38,357312869.0,26783.57793,5,-2.16,1.2,96.01,18.85,0.34,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,1
F0GBR04OBD,Halifax European C,GBX,3,3,Europe ex-UK Equity,0.6234,1.47,5.66,10.69,12.43,11.93,7.45,11.95,8.05,0.28,0.0,0.35,366587238.0,36481.63442,3,-2.24,1.09,97.84,16.73,0.46,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F000003VZ0,Halifax European F,GBX,3,3,Europe ex-UK Equity,0.72992,1.43,5.59,10.67,12.46,11.94,7.57,11.97,8.16,0.28,0.0,0.35,366587238.0,36481.63442,4,-2.11,1.09,97.85,16.74,0.47,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F000003VYE,Halifax European G,GBX,3,3,Europe ex-UK Equity,0.94096,1.43,5.62,10.74,12.61,12.1,7.82,12.19,8.39,0.28,0.0,0.35,366587238.0,36481.63442,3,-1.87,1.09,97.85,16.72,0.48,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
F00000P8BR,HSBC European Growth Accumulation C,GBP,2,2,Europe ex-UK Equity,1.07718,0.88,4.67,10.75,15.79,15.35,6.61,9.08,5.7,0.86,0.0,0.16,154011978.0,24195.03282,5,-4.57,1.3,94.9,20.58,0.37,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F0GBR04COP,HSBC European Growth Retail Acc,GBP,1,2,Europe ex-UK Equity,0.41462,0.86,4.61,10.55,15.38,14.99,5.83,8.28,5.05,1.55,0.0,0.16,154011978.0,24195.03282,5,-5.29,1.3,94.91,20.57,0.33,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F00000OOB2,HSBC European Index Accumulation C,GBP,3,3,Europe ex-UK Equity,1.9145299999999998,1.61,5.61,10.47,11.57,10.64,9.53,12.99,8.67,0.06,0.0,0.08,2713439058.0,37571.006480000004,3,-0.02,1.06,98.24,16.3,0.59,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0
F0GBR04CPM,HSBC European Index Retail Acc,GBP,3,3,Europe ex-UK Equity,1.82581,1.6,5.6,10.44,11.55,10.64,9.43,12.89,8.58,0.16,0.0,0.08,2713439058.0,37571.006480000004,3,-0.11,1.06,98.24,16.3,0.58,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0GBR05275,HSBC GIF Euroland Eq Smlr Coms AC,EUR,2,4,Eurozone Mid-Cap Equity,0.0,1.27,5.33,8.2,16.24,12.34,1.59,6.79,7.72,1.85,0.0,0.96,183930361.0,4107.42911,5,-6.14,1.16,95.01,22.17,0.14,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PE,HSBC GIF Euroland Eq Smlr Coms AC PLN,PLN,2,4,Eurozone Mid-Cap Equity,0.0,1.86,3.86,5.91,17.44,10.54,3.28,7.39,9.14,1.85,0.0,0.96,183930361.0,4107.42911,5,-6.14,1.16,95.01,22.17,0.14,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PG,HSBC GIF Euroland Eq Smlr Coms AC SGD,SGD,2,4,Eurozone Mid-Cap Equity,0.0,0.97,4.92,8.33,15.33,11.58,2.24,7.8,6.6,1.85,0.0,0.96,183930361.0,4107.42911,5,-6.14,1.16,95.01,22.17,0.14,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PH,HSBC GIF Euroland Eq Smlr Coms AC USD,USD,2,4,Eurozone Mid-Cap Equity,0.0,0.82,4.89,9.56,16.27,11.19,2.46,8.28,5.81,1.85,0.0,0.96,183930361.0,4107.42911,5,-6.14,1.16,95.01,22.17,0.14,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0000000GO,HSBC GIF Euroland Eq Smlr Coms EC,EUR,2,4,Eurozone Mid-Cap Equity,0.0,1.26,5.29,8.06,15.96,12.09,1.08,6.25,7.18,2.35,0.0,0.96,183930361.0,4107.42911,5,-6.64,1.15,95.01,22.16,0.11,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6QM,HSBC GIF Euroland Eq Smlr Coms EC USD,USD,2,4,Eurozone Mid-Cap Equity,0.0,0.81,4.84,9.42,15.98,10.95,1.94,7.74,5.29,2.35,0.0,0.96,183930361.0,4107.42911,5,-6.64,1.15,95.01,22.16,0.11,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F00000204S,HSBC GIF Euroland Eq Smlr Coms IC,EUR,3,4,Eurozone Mid-Cap Equity,0.0,1.28,5.41,8.43,16.74,12.76,2.46,7.7,8.64,1.0,0.0,0.96,183930361.0,4107.42911,5,-5.3,1.16,95.01,22.18,0.17,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PN,HSBC GIF Euroland Eq Smlr Coms IC PLN,PLN,3,4,Eurozone Mid-Cap Equity,0.0,1.87,3.93,6.14,17.94,10.95,4.16,8.31,10.08,1.0,0.0,0.96,183930361.0,4107.42911,5,-5.3,1.16,95.01,22.18,0.17,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PP,HSBC GIF Euroland Eq Smlr Coms IC USD,USD,3,4,Eurozone Mid-Cap Equity,0.0,0.84,4.96,9.79,16.77,11.61,3.33,9.21,6.72,1.0,0.0,0.96,183930361.0,4107.42911,5,-5.3,1.16,95.01,22.18,0.17,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F00000H35C,HSBC GIF Euroland Growth AC,EUR,4,5,Eurozone Large-Cap Equity,0.0,1.29,6.11,9.04,17.34,14.77,7.95,10.6,7.76,1.85,0.0,0.25,222637373.0,49582.870160000006,2,1.45,0.92,94.83,17.38,0.47,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NQ2Q,HSBC GIF Euroland Growth AC CHF,CHF,4,5,Eurozone Large-Cap Equity,0.0,0.77,5.26,7.21,18.42,15.5,5.61,10.61,6.55,1.85,0.0,0.25,222637373.0,49582.870160000006,2,1.45,0.92,94.83,17.38,0.47,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NQ2P,HSBC GIF Euroland Growth AC GBP,GBP,4,5,Eurozone Large-Cap Equity,0.0,1.19,5.82,9.2,9.78,9.94,6.96,12.47,7.38,1.85,0.0,0.25,222637373.0,49582.870160000006,2,1.45,0.92,94.83,17.38,0.47,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NQ2N,HSBC GIF Euroland Growth AC SGD,SGD,4,5,Eurozone Large-Cap Equity,0.0,0.99,5.69,9.18,16.42,13.99,8.65,11.65,6.64,1.85,0.0,0.25,222637373.0,49582.870160000006,2,1.45,0.92,94.83,17.38,0.47,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NQ2O,HSBC GIF Euroland Growth AC USD,USD,4,5,Eurozone Large-Cap Equity,0.0,0.85,5.66,10.41,17.37,13.6,8.87,12.15,5.85,1.85,0.0,0.25,222637373.0,49582.870160000006,2,1.45,0.92,94.83,17.38,0.47,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F00000GUPD,HSBC GIF Euroland Growth IC,EUR,5,5,Eurozone Large-Cap Equity,0.0,1.31,6.19,9.28,17.84,15.2,8.87,11.54,8.68,1.0,0.0,0.25,222637373.0,49582.870160000006,2,2.3,0.92,94.82,17.39,0.52,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NAK4,HSBC GIF Euroland Growth IC CHF,CHF,5,5,Eurozone Large-Cap Equity,0.0,0.79,5.34,7.44,18.92,15.93,6.51,11.56,7.45,1.0,0.0,0.25,222637373.0,49582.870160000006,2,2.3,0.92,94.82,17.39,0.52,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NAK5,HSBC GIF Euroland Growth IC GBP,GBP,5,5,Eurozone Large-Cap Equity,0.0,1.21,5.89,9.43,10.25,10.35,7.87,13.43,8.3,1.0,0.0,0.25,222637373.0,49582.870160000006,2,2.3,0.92,94.82,17.39,0.52,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NAK6,HSBC GIF Euroland Growth IC SGD,SGD,5,5,Eurozone Large-Cap Equity,0.0,1.01,5.77,9.41,16.91,14.42,9.57,12.61,7.55,1.0,0.0,0.25,222637373.0,49582.870160000006,2,2.3,0.92,94.82,17.39,0.52,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000NAK7,HSBC GIF Euroland Growth IC USD,USD,5,5,Eurozone Large-Cap Equity,0.0,0.87,5.74,10.65,17.87,14.02,9.8,13.11,6.76,1.0,0.0,0.25,222637373.0,49582.870160000006,2,2.3,0.92,94.82,17.39,0.52,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0GBR05V67,HSBC GIF Euroland Growth M1C,EUR,4,5,Eurozone Large-Cap Equity,0.0,1.3,6.13,9.11,17.49,14.9,8.22,10.88,8.02,1.6,0.0,0.27,222637373.0,49582.870160000006,2,1.7,0.92,94.83,17.38,0.49,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6IU,HSBC GIF Euroland Growth M1C GBP,GBP,4,5,Eurozone Large-Cap Equity,0.0,1.2,5.84,9.26,9.92,10.06,7.22,12.75,7.65,1.6,0.0,0.27,222637373.0,49582.870160000006,2,1.7,0.92,94.83,17.38,0.49,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6IW,HSBC GIF Euroland Growth M1C PLN,PLN,4,5,Eurozone Large-Cap Equity,0.0,1.89,4.65,6.81,18.7,13.05,10.02,11.5,9.45,1.6,0.0,0.27,222637373.0,49582.870160000006,2,1.7,0.92,94.83,17.38,0.49,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6IY,HSBC GIF Euroland Growth M1C SGD,SGD,4,5,Eurozone Large-Cap Equity,0.0,1.0,5.72,9.25,16.57,14.12,8.92,11.93,6.9,1.6,0.0,0.27,222637373.0,49582.870160000006,2,1.7,0.92,94.83,17.38,0.49,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6IZ,HSBC GIF Euroland Growth M1C USD,USD,4,5,Eurozone Large-Cap Equity,0.0,0.86,5.69,10.48,17.52,13.72,9.15,12.43,6.11,1.6,0.0,0.27,222637373.0,49582.870160000006,2,1.7,0.92,94.83,17.38,0.49,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0GBR053MP,HSBC GIF Euroland Value AC,EUR,2,2,Eurozone Large-Cap Equity,0.0,0.66,4.67,10.08,24.5,22.36,4.6,7.52,6.34,1.85,0.0,0.2,529198435.0,21457.561980000002,5,-3.42,1.22,97.43,22.29,0.26,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PR,HSBC GIF Euroland Value AC GBP,GBP,2,2,Eurozone Large-Cap Equity,0.0,0.56,4.38,10.23,16.48,17.21,3.64,9.34,5.97,1.85,0.0,0.2,529198435.0,21457.561980000002,5,-3.42,1.22,97.43,22.29,0.26,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6PS,HSBC GIF Euroland Value AC PLN,PLN,2,2,Eurozone Large-Cap Equity,0.0,1.25,3.21,7.75,25.78,20.4,6.34,8.13,7.75,1.85,0.0,0.2,529198435.0,21457.561980000002,5,-3.42,1.22,97.43,22.29,0.26,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P00001AJ6,HSBC GIF Euroland Value AC SGD,SGD,2,2,Eurozone Large-Cap Equity,0.0,0.36,4.26,10.22,23.52,21.53,5.28,8.55,5.24,1.85,0.0,0.2,529198435.0,21457.561980000002,5,-3.42,1.22,97.43,22.29,0.26,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P00001AJ7,HSBC GIF Euroland Value AC USD,USD,2,2,Eurozone Large-Cap Equity,0.0,0.22,4.23,11.46,24.53,21.11,5.5,9.03,4.46,1.85,0.0,0.2,529198435.0,21457.561980000002,5,-3.42,1.22,97.43,22.29,0.26,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0000000I8,HSBC GIF Euroland Value EC,EUR,2,2,Eurozone Large-Cap Equity,0.0,0.65,4.62,9.94,24.19,22.09,4.08,6.98,5.81,2.35,0.0,0.2,529198435.0,21457.561980000002,5,-3.92,1.22,97.43,22.28,0.24,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6QN,HSBC GIF Euroland Value EC GBP,GBP,2,2,Eurozone Large-Cap Equity,0.0,0.54,4.33,10.09,16.18,16.95,3.12,8.8,5.44,2.35,0.0,0.2,529198435.0,21457.561980000002,5,-3.92,1.22,97.43,22.28,0.24,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6QO,HSBC GIF Euroland Value EC PLN,PLN,2,2,Eurozone Large-Cap Equity,0.0,1.24,3.16,7.62,25.47,20.13,5.81,7.59,7.21,2.35,0.0,0.2,529198435.0,21457.561980000002,5,-3.92,1.22,97.43,22.28,0.24,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6QP,HSBC GIF Euroland Value EC USD,USD,2,2,Eurozone Large-Cap Equity,0.0,0.21,4.19,11.32,24.22,20.84,4.97,8.48,3.94,2.35,0.0,0.2,529198435.0,21457.561980000002,5,-3.92,1.22,97.43,22.28,0.24,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F00000204K,HSBC GIF Euroland Value IC,EUR,3,2,Eurozone Large-Cap Equity,0.0,0.67,4.75,10.32,25.03,22.82,5.5,8.44,7.25,1.0,0.0,0.2,529198435.0,21457.561980000002,5,-2.58,1.22,97.42,22.3,0.3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6Q2,HSBC GIF Euroland Value IC GBP,GBP,3,2,Eurozone Large-Cap Equity,0.0,0.57,4.45,10.47,16.97,17.65,4.52,10.27,6.88,1.0,0.0,0.2,529198435.0,21457.561980000002,5,-2.58,1.22,97.42,22.3,0.3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6Q3,HSBC GIF Euroland Value IC PLN,PLN,3,2,Eurozone Large-Cap Equity,0.0,1.26,3.28,7.99,26.31,20.85,7.25,9.05,8.67,1.0,0.0,0.2,529198435.0,21457.561980000002,5,-2.58,1.22,97.42,22.3,0.3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6Q4,HSBC GIF Euroland Value IC USD,USD,3,2,Eurozone Large-Cap Equity,0.0,0.24,4.31,11.7,25.06,21.57,6.4,9.96,5.36,1.0,0.0,0.2,529198435.0,21457.561980000002,5,-2.58,1.22,97.42,22.3,0.3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
F0GBR04EM0,HSBC GIF Europe Value AC,EUR,2,2,Europe Large-Cap Value Equity,0.0,0.5,2.79,6.34,19.28,17.08,3.01,4.2,5.07,1.85,0.0,0.11,63833155.0,27360.22503,3,0.69,1.04,97.46,20.54,0.18,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
0P0000N6O2,HSBC GIF Europe Value AC GBP,GBP,2,2,Europe Large-Cap Value Equity,0.0,0.4,2.51,6.49,11.59,12.15,2.05,5.96,4.7,1.85,0.0,0.11,63833155.0,27360.22503,3,0.69,1.04,97.46,20.54,0.18,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0
