SecId,Equity_Holding,giant_percent,large_percent,mid_percent,small_percent,micro_percent
F0GBR063HA,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000OXMB,22.63 Bil,25.68,40.48,30.93,0,0.72
FOGBR05KAN,22.63 Bil,25.68,40.48,30.93,0,0.72
F0GBR04E8X,5.70 Bil,0,26.66,52.44,16.47,0.57
F00000SA44,5.70 Bil,0,26.66,52.44,16.47,0.57
F00000Q7PV,5.70 Bil,0,26.66,52.44,16.47,0.57
F0GBR063HB,,0,26.66,52.44,16.47,0.57
FOGBR05KAT,5.70 Bil,0,26.66,52.44,16.47,0.57
F0GBR04DCY,1.61 Bil,0,1.51,35.57,56.86,2.91
F00000PLLF,1.61 Bil,0,1.51,35.57,56.86,2.91
F0GBR063HE,1.61 Bil,0,1.51,35.57,56.86,2.91
FOGBR05KAL,1.61 Bil,0,1.51,35.57,56.86,2.91
F0GBR06IKH,41.80 Bil,52.81,39.17,9.52,0.33,0
F0GBR06IKI,41.80 Bil,52.81,39.17,9.52,0.33,0
F0GBR06AQG,25.00 Bil,26.52,43.84,28.41,0.25,0
F0GBR04K6T,25.00 Bil,26.52,43.84,28.41,0.25,0
F00000MAW9,25.00 Bil,26.52,43.84,28.41,0.25,0
F00000WITC,25.00 Bil,26.52,43.84,28.41,0.25,0
F00000WBS9,25.37 Bil,30.87,47.43,19.82,0.99,0
F0GBR05Z9P,,45.5,31.88,21.24,0,0
F00000QTTG,34.80 Bil,45.5,31.88,21.24,0,0
F0GBR04MCO,34.80 Bil,45.5,31.88,21.24,0,0
F0GBR05Z9H,2.67 Bil,0,2.44,55.36,32.68,0
F00000QTTK,2.67 Bil,0,2.44,55.36,32.68,0
F00000WBSA,25.37 Bil,30.87,47.43,19.82,0.99,0
F00000WCT3,25.37 Bil,30.87,47.43,19.82,0.99,0
F00000WF1L,18.12 Bil,22.06,36.49,34.26,1.36,0
F00000WF1N,18.12 Bil,22.06,36.49,34.26,1.36,0
F0GBR05S31,25.67 Bil,26.47,43.16,26.84,0.1,0
F0GBR05ZDA,,26.47,43.16,26.84,0.1,0
F0GBR05VU6,25.67 Bil,26.47,43.16,26.84,0.1,0
F0GBR04K6R,25.00 Bil,26.52,43.84,28.41,0.25,0
F0GBR04KW2,25.00 Bil,26.52,43.84,28.41,0.25,0
F00000JWFV,36.87 Bil,47.19,38.7,13.28,0.19,0
F00000OJRP,36.87 Bil,47.19,38.7,13.28,0.19,0
F00000SSSN,36.87 Bil,47.19,38.7,13.28,0.19,0
F0GBR06JMW,36.87 Bil,47.19,38.7,13.28,0.19,0
F00000NOT1,36.87 Bil,47.19,38.7,13.28,0.19,0
F000005PK8,45.48 Bil,51.46,39,9.13,0,0
F00000MCMJ,45.48 Bil,51.46,39,9.13,0,0
F00000OYMI,47.22 Bil,48.96,39.19,10.95,0,0
F00000PEWO,47.22 Bil,48.96,39.19,10.95,0,0
F00000ZTE3,47.22 Bil,48.96,39.19,10.95,0,0
F00000OYMJ,47.22 Bil,48.96,39.19,10.95,0,0
F00000OYMK,47.22 Bil,48.96,39.19,10.95,0,0
F00000OYML,47.22 Bil,48.96,39.19,10.95,0,0
F00000X550,47.22 Bil,48.96,39.19,10.95,0,0
F00000YXWS,47.67 Bil,49,41.75,9.06,0,0
F000001A06,47.67 Bil,49,41.75,9.06,0,0
F000005PKA,47.67 Bil,49,41.75,9.06,0,0
F00000Z2S2,46.52 Bil,48.66,40.26,10.71,0,0
F00000MR1V,46.52 Bil,48.66,40.26,10.71,0,0
F00000O3W4,46.52 Bil,48.66,40.26,10.71,0,0
F00000VV6S,5.82 Bil,11.01,27.49,34.9,24.96,1.1
F00000SX9M,19.81 Bil,15.14,44.48,32.25,0,0
F00000X6VN,19.81 Bil,15.14,44.48,32.25,0,0
F0GBR05ZSF,47.36 Bil,53.63,34.81,11.23,0,0
F0GBR05ZA5,47.36 Bil,53.63,34.81,11.23,0,0
F00000UOOA,47.36 Bil,53.63,34.81,11.23,0,0
F0GBR04U71,2.67 Bil,0,2.44,55.36,32.68,0
F0GBR04KFD,2.67 Bil,0,2.44,55.36,32.68,0
F0GBR04S4Q,3.22 Bil,0,0,86.02,13.24,0
F00000OZXA,3.22 Bil,0,0,86.02,13.24,0
F00000OYE2,3.22 Bil,0,0,86.02,13.24,0
F0GBR055SK,23.15 Bil,41.89,26.31,21.65,9.25,0
F000000LBK,23.15 Bil,41.89,26.31,21.65,9.25,0
F00000OYYG,23.15 Bil,41.89,26.31,21.65,9.25,0
F0GBR04S4P,32.84 Bil,45.2,28.64,14.51,4.99,0.33
F000001X3L,32.84 Bil,45.2,28.64,14.51,4.99,0.33
F00000MNDW,32.84 Bil,45.2,28.64,14.51,4.99,0.33
F00000NOPW,32.84 Bil,45.2,28.64,14.51,4.99,0.33
F00000MZB0,23.50 Bil,41.13,24.98,22.08,8.37,0.73
F00000S7JR,23.50 Bil,41.13,24.98,22.08,8.37,0.73
F0GBR05VWD,36.86 Bil,50.03,24.81,16.47,4.04,0
F0GBR05KOA,36.86 Bil,50.03,24.81,16.47,4.04,0
F0GBR04MXG,36.86 Bil,50.03,24.81,16.47,4.04,0
F0GBR06W89,36.86 Bil,50.03,24.81,16.47,4.04,0
F0GBR05KO9,36.86 Bil,50.03,24.81,16.47,4.04,0
F0GBR05VWR,28.77 Bil,39.86,29.03,24.16,3.15,0
F00000QL6K,28.77 Bil,39.86,29.03,24.16,3.15,0
F0GBR06B0Y,28.77 Bil,39.86,29.03,24.16,3.15,0
F00000S6EH,28.77 Bil,39.86,29.03,24.16,3.15,0
F0GBR04MXK,28.77 Bil,39.86,29.03,24.16,3.15,0
F0GBR055SF,28.77 Bil,39.86,29.03,24.16,3.15,0
F0000105IU,28.77 Bil,39.86,29.03,24.16,3.15,0
F0GBR05WQ0,28.77 Bil,39.86,29.03,24.16,3.15,0
F0GBR05VVH,3.60 Bil,0,1.59,80.31,15.97,0
F00000QM21,3.60 Bil,0,1.59,80.31,15.97,0
F0GBR064XO,3.60 Bil,0,1.59,80.31,15.97,0
F00000V34Z,3.60 Bil,0,1.59,80.31,15.97,0
F0000105IY,3.60 Bil,0,1.59,80.31,15.97,0
F0GBR06NXH,3.60 Bil,0,1.59,80.31,15.97,0
F0GBR05VVV,16.99 Bil,27.03,35.4,20.55,12.3,0.53
F0000020I8,16.99 Bil,27.03,35.4,20.55,12.3,0.53
F0GBR04MXW,16.99 Bil,27.03,35.4,20.55,12.3,0.53
F000000JS1,16.99 Bil,27.03,35.4,20.55,12.3,0.53
F0GBR05VWQ,39.46 Bil,48.17,29.7,14.2,4.99,0
F0GBR04NRQ,39.46 Bil,48.17,29.7,14.2,4.99,0
F0GBR06B5I,39.46 Bil,48.17,29.7,14.2,4.99,0
F00000S6EG,39.46 Bil,48.17,29.7,14.2,4.99,0
F0GBR04MXM,39.46 Bil,48.17,29.7,14.2,4.99,0
F0GBR06U73,39.46 Bil,48.17,29.7,14.2,4.99,0
F0GBR05WP4,39.46 Bil,48.17,29.7,14.2,4.99,0
F000000GDU,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F000000P5X,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F00000MJFL,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F00000RUU9,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F000000GET,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F000000P5W,,33.34,23.3,26.74,7.78,0.47
F000000I0R,21.34 Bil,33.34,23.3,26.74,7.78,0.47
F0GBR05VWM,,0,0,66.23,31.2,0.45
F0GBR05WP5,2.66 Bil,0,0,66.23,31.2,0.45
F0GBR04MXQ,2.66 Bil,0,0,66.23,31.2,0.45
F0GBR06W4Y,2.66 Bil,0,0,66.23,31.2,0.45
F0GBR05VWJ,25.83 Bil,33.74,31.95,23.58,8.09,0.02
F0GBR05WP7,25.83 Bil,33.74,31.95,23.58,8.09,0.02
F0GBR04MXS,25.83 Bil,33.74,31.95,23.58,8.09,0.02
F0GBR05VWF,19.09 Bil,31.29,30.74,19.66,11.39,0.55
F0GBR055EU,19.09 Bil,31.29,30.74,19.66,11.39,0.55
F0GBR04MXU,19.09 Bil,31.29,30.74,19.66,11.39,0.55
F0GBR05S10,19.09 Bil,31.29,30.74,19.66,11.39,0.55
F00000YDBN,33.01 Bil,41.71,29.89,20.9,3.39,0
F0GBR04DQ1,58.87 Bil,55.84,34.05,5.8,0,0
F000000P5P,58.87 Bil,55.84,34.05,5.8,0,0
F0GBR04DQ3,58.87 Bil,55.84,34.05,5.8,0,0
F00000WH5I,58.87 Bil,55.84,34.05,5.8,0,0
F0000007HL,58.87 Bil,55.84,34.05,5.8,0,0
F000000P5O,58.87 Bil,55.84,34.05,5.8,0,0
F00000H592,58.87 Bil,55.84,34.05,5.8,0,0
F0000105IZ,58.87 Bil,55.84,34.05,5.8,0,0
F0000102U1,58.87 Bil,55.84,34.05,5.8,0,0
F0GBR04X5Y,58.87 Bil,55.84,34.05,5.8,0,0
F0GBR05WLD,20.09 Bil,32.18,27,24.54,9.25,0.6
F000000AW5,20.09 Bil,32.18,27,24.54,9.25,0.6
F0GBR069OV,20.09 Bil,32.18,27,24.54,9.25,0.6
F00000MFMC,20.09 Bil,32.18,27,24.54,9.25,0.6
F0000102U0,20.09 Bil,32.18,27,24.54,9.25,0.6
F000000FQ9,20.09 Bil,32.18,27,24.54,9.25,0.6
F00000TEXB,26.05 Bil,32.85,36.63,23.19,5.94,0
F00000H0A7,26.05 Bil,32.85,36.63,23.19,5.94,0
F00000W8H5,26.05 Bil,32.85,36.63,23.19,5.94,0
F00000W8H8,26.05 Bil,32.85,36.63,23.19,5.94,0
F00000UON5,3.83 Bil,0,7.32,68.67,24.01,0
F00000UON7,3.83 Bil,0,7.32,68.67,24.01,0
F00000UON2,3.83 Bil,0,7.32,68.67,24.01,0
F00000UOMW,3.83 Bil,0,7.32,68.67,24.01,0
F00000UOMS,3.83 Bil,0,7.32,68.67,24.01,0
F00000UOMP,3.83 Bil,0,7.32,68.67,24.01,0
F00000UONC,3.83 Bil,0,7.32,68.67,24.01,0
F00000UONI,3.83 Bil,0,7.32,68.67,24.01,0
F00000VTC9,22.25 Bil,22.57,54.35,20.79,0.89,0
F0000155AX,22.25 Bil,22.57,54.35,20.79,0.89,0
F0000105GQ,22.25 Bil,22.57,54.35,20.79,0.89,0
F00000SQMB,23.50 Bil,21.69,51.88,24.18,0.68,0
F00000SQMA,23.50 Bil,21.69,51.88,24.18,0.68,0
F000000278,23.50 Bil,21.69,51.88,24.18,0.68,0
F000000275,23.50 Bil,21.69,51.88,24.18,0.68,0
F000002NWZ,23.50 Bil,21.69,51.88,24.18,0.68,0
F00000MWJV,22.25 Bil,22.57,54.35,20.79,0.89,0
F00000MWJX,24.88 Bil,42.18,37.02,10.81,7.62,0
F0000155AZ,24.88 Bil,42.18,37.02,10.81,7.62,0
F000000AT8,24.88 Bil,42.18,37.02,10.81,7.62,0
F00000VZBL,33.39 Bil,34.02,48.28,17.24,0,0
F00000X3G2,14.78 Bil,13.42,30.61,26.76,1.8,0
F000000F68,26.62 Bil,32.28,35.77,29.08,1.31,0
F000000ASN,26.62 Bil,32.28,35.77,29.08,1.31,0
F000000ASM,26.62 Bil,32.28,35.77,29.08,1.31,0
F000000QZT,26.62 Bil,32.28,35.77,29.08,1.31,0
F0000020PS,26.62 Bil,32.28,35.77,29.08,1.31,0
F0000020PU,,32.28,35.77,29.08,1.31,0
F00000XJDR,,,,,,
F00000JRWX,26.62 Bil,32.28,35.77,29.08,1.31,0
F00000JRWY,26.62 Bil,32.28,35.77,29.08,1.31,0
F00000JRX0,26.62 Bil,32.28,35.77,29.08,1.31,0
F000000QZS,26.62 Bil,32.28,35.77,29.08,1.31,0
F00000MAVV,16.51 Bil,31.67,32.27,25.4,9.1,0
F00000YE5O,16.51 Bil,31.67,32.27,25.4,9.1,0
F00000YE5N,,31.67,32.27,25.4,9.1,0
F0GBR04RVQ,16.51 Bil,31.67,32.27,25.4,9.1,0
F00000TUO9,55.41 Bil,58.93,37.58,3.44,0,0
F00000TUOA,55.41 Bil,58.93,37.58,3.44,0,0
F00000TUOB,55.41 Bil,58.93,37.58,3.44,0,0
F00000OB15,57.14 Bil,29.44,36.78,9.58,3.15,3.45
F00000OB17,,29.44,36.78,9.58,3.15,3.45
F00000OB2D,57.14 Bil,29.44,36.78,9.58,3.15,3.45
F0GBR04GM3,21.89 Bil,41.53,33.05,18.33,5.28,0
F0GBR05343,21.89 Bil,41.53,33.05,18.33,5.28,0
F00000OWFI,21.89 Bil,41.53,33.05,18.33,5.28,0
F00000S9KA,21.89 Bil,41.53,33.05,18.33,5.28,0
F00000X7KU,9.05 Bil,23.92,17.92,53.53,21.27,3.55
F00000TEO5,9.05 Bil,23.92,17.92,53.53,21.27,3.55
F000010IOY,13.41 Bil,16,33.71,33.85,10.04,0
F000010IP0,13.41 Bil,16,33.71,33.85,10.04,0
F0GBR053MX,12.53 Bil,20.03,37.44,28.13,10.65,0
F0GBR06I2Z,12.53 Bil,20.03,37.44,28.13,10.65,0
F00000Z0AM,1.66 Bil,0,0,40.37,46.69,5.77
F000010N8N,1.66 Bil,0,0,40.37,46.69,5.77
F00000Z0AK,1.66 Bil,0,0,40.37,46.69,5.77
F00000Z9U5,1.66 Bil,0,0,40.37,46.69,5.77
F00000Z0AW,1.66 Bil,0,0,40.37,46.69,5.77
F00000PKH8,5.09 Bil,0,2.67,88.41,4.43,0.13
F0GBR06W4X,5.09 Bil,0,2.67,88.41,4.43,0.13
F0000003CR,5.09 Bil,0,2.67,88.41,4.43,0.13
F00000H34C,5.09 Bil,0,2.67,88.41,4.43,0.13
F00000M8I5,5.09 Bil,0,2.67,88.41,4.43,0.13
F000011HJJ,27.98 Bil,32.59,37.37,27.99,0,0
F000011HJO,27.98 Bil,32.59,37.37,27.99,0,0
F000011HJL,27.98 Bil,32.59,37.37,27.99,0,0
F000011HJN,27.98 Bil,32.59,37.37,27.99,0,0
F00000PKH5,20.09 Bil,20.6,45.56,24.86,2.92,0.76
F0GBR069YT,20.09 Bil,20.6,45.56,24.86,2.92,0.76
F0000155B3,33.34 Bil,37.99,45.48,14.53,0.11,0
F0GBR04C41,33.34 Bil,37.99,45.48,14.53,0.11,0
F00000MWJZ,33.34 Bil,37.99,45.48,14.53,0.11,0
F00000V83A,38.49 Bil,44.38,23.71,17.18,0.9,0.17
F00000V83C,7.36 Bil,5.34,29.24,43.04,14.13,1.33
F0GBR04HIW,20.09 Bil,20.6,45.56,24.86,2.92,0.76
F00000JVNA,20.09 Bil,20.6,45.56,24.86,2.92,0.76
F000003Z2O,20.09 Bil,20.6,45.56,24.86,2.92,0.76
F00000UDWL,36.21 Bil,33.72,37.89,25.4,0.99,0
F00000UDWK,36.21 Bil,33.72,37.89,25.4,0.99,0
F00000ZI3T,16.29 Bil,21.38,32.97,17.91,7.54,4.61
F00000XLBX,16.29 Bil,21.38,32.97,17.91,7.54,4.61
F000003VPU,24.83 Bil,32.04,34.95,30.46,0,0
F00000SFL9,24.83 Bil,32.04,34.95,30.46,0,0
F00000LX1J,24.83 Bil,32.04,34.95,30.46,0,0
F00000LX1M,,0,1.74,62.98,33.58,0
F00000XK81,2.55 Bil,0,1.74,62.98,33.58,0
F000005LRG,30.28 Bil,40.3,43.75,14.53,1.42,0
F00000OUII,30.28 Bil,40.3,43.75,14.53,1.42,0
F00000QJXS,34.94 Bil,39.92,45.29,13.32,1.47,0
F00000MJ9X,34.94 Bil,39.92,45.29,13.32,1.47,0
F000010MQF,34.94 Bil,39.92,45.29,13.32,1.47,0
F00000PQ43,34.94 Bil,39.92,45.29,13.32,1.47,0
F0000023H4,2.37 Bil,0,3.26,58.16,32.99,1.5
F0000023H5,2.37 Bil,0,3.26,58.16,32.99,1.5
F00000OUIQ,2.37 Bil,0,3.26,58.16,32.99,1.5
F00000OMM6,11.56 Bil,6.7,54.38,37.58,1.34,0
F00001012C,11.56 Bil,6.7,54.38,37.58,1.34,0
F00000SFO4,11.56 Bil,6.7,54.38,37.58,1.34,0
F00001012E,11.56 Bil,6.7,54.38,37.58,1.34,0
F00000WMBE,2.70 Bil,0,2.67,60.36,33.01,1.65
F00000ZQYQ,21.00 Bil,30.78,40.1,20.02,4.56,0.65
F00000ZQYM,21.00 Bil,30.78,40.1,20.02,4.56,0.65
F00000ZQYO,21.00 Bil,30.78,40.1,20.02,4.56,0.65
F00000QTLT,36.66 Bil,46.05,38.83,13.53,0.16,0
F00000OZTF,36.66 Bil,46.05,38.83,13.53,0.16,0
F0GBR06I94,36.66 Bil,46.05,38.83,13.53,0.16,0
F0GBR04C2P,36.66 Bil,46.05,38.83,13.53,0.16,0
F0000102Y6,11.79 Bil,17.31,40.05,24.79,14.13,0
F00000OKGG,11.79 Bil,17.31,40.05,24.79,14.13,0
F00000OKF2,11.79 Bil,17.31,40.05,24.79,14.13,0
F0GBR05PTX,11.79 Bil,17.31,40.05,24.79,14.13,0
F000010BB8,47.50 Bil,48.73,41.83,9.08,0,0
F000010BB9,47.50 Bil,48.73,41.83,9.08,0,0
F00000PLVS,14.74 Bil,37.49,26.68,17.18,14.37,3.2
F00000UDWN,36.21 Bil,33.72,37.89,25.4,0.99,0
F00000XCYF,29.91 Bil,29.72,41.17,26.83,0,0
F00000W1FR,29.91 Bil,29.72,41.17,26.83,0,0
F00000Z6FF,29.91 Bil,29.72,41.17,26.83,0,0
F000002IS7,15.58 Bil,10.86,42.25,25.98,2.42,4.7
F0000003JC,15.58 Bil,10.86,42.25,25.98,2.42,4.7
F00000NUE3,15.58 Bil,10.86,42.25,25.98,2.42,4.7
F000002IS8,15.58 Bil,10.86,42.25,25.98,2.42,4.7
F0000024C5,42.91 Bil,51.04,36.61,12.29,0.05,0
F000010L79,13.04 Bil,22.22,35.21,22.69,13.46,2.72
F000010L77,13.04 Bil,22.22,35.21,22.69,13.46,2.72
F000010L7C,13.04 Bil,22.22,35.21,22.69,13.46,2.72
F000010L7A,13.04 Bil,22.22,35.21,22.69,13.46,2.72
F000010L0W,13.04 Bil,22.22,35.21,22.69,13.46,2.72
F000010L54,22.78 Bil,34.39,28.38,32.53,2.05,0.73
F000010L56,22.78 Bil,34.39,28.38,32.53,2.05,0.73
F000010L52,22.78 Bil,34.39,28.38,32.53,2.05,0.73
F000010L4Z,22.78 Bil,34.39,28.38,32.53,2.05,0.73
F000010KZ2,22.78 Bil,34.39,28.38,32.53,2.05,0.73
F0GBR04S9B,42.31 Bil,45.04,38.5,12.69,0.17,0
F0GBR04SCQ,23.94 Bil,30.15,43.22,21.18,4.08,0.23
F00000OO5V,23.94 Bil,30.15,43.22,21.18,4.08,0.23
F000013D2D,23.94 Bil,30.15,43.22,21.18,4.08,0.23
F00000OO5X,23.94 Bil,30.15,43.22,21.18,4.08,0.23
F0GBR04JIM,23.94 Bil,30.15,43.22,21.18,4.08,0.23
F0GBR04S8X,22.72 Bil,34.39,28.37,32.68,2.05,0.73
F00000OO88,22.72 Bil,34.39,28.37,32.68,2.05,0.73
F00000OO89,,34.39,28.37,32.68,2.05,0.73
F0GBR04JIQ,22.72 Bil,34.39,28.37,32.68,2.05,0.73
F0GBR04S9C,2.44 Bil,0,5.03,58.37,24.56,8.66
F00000OOBN,2.44 Bil,0,5.03,58.37,24.56,8.66
F00000OO62,2.44 Bil,0,5.03,58.37,24.56,8.66
F0GBR04JJU,2.44 Bil,0,5.03,58.37,24.56,8.66
F0GBR04VE4,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY1Y,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY21,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY1X,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY1W,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY20,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY1Z,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY1V,34.69 Bil,36.41,46.84,13.65,2.76,0
F00000V667,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155E9,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155EA,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155ED,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155EE,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155EC,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155EB,34.69 Bil,36.41,46.84,13.65,2.76,0
0P000155EF,34.69 Bil,36.41,46.84,13.65,2.76,0
F000000GOT,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY28,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY25,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY27,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY24,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY26,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY23,34.69 Bil,36.41,46.84,13.65,2.76,0
0P0000PY22,34.69 Bil,36.41,46.84,13.65,2.76,0
F00000WPQ8,6.30 Bil,4.87,25.62,39.6,23.33,1.15
F0000100X9,6.30 Bil,4.87,25.62,39.6,23.33,1.15
F00000WPQ9,6.30 Bil,4.87,25.62,39.6,23.33,1.15
F00000WPQA,6.30 Bil,4.87,25.62,39.6,23.33,1.15
F00000WPQB,2.20 Bil,7.32,9.2,28.49,40.55,10.18
F00000WPQC,2.20 Bil,7.32,9.2,28.49,40.55,10.18
F0GBR04FHB,5.55 Bil,13.99,15.7,43.77,20.04,5.26
F00000VSCP,14.55 Bil,32.23,11.33,33.55,19.22,3.4
F000000NT5,2.40 Bil,0,4.47,48.11,42.86,3.2
F00000UQWX,2.40 Bil,0,4.47,48.11,42.86,3.2
F00000SG6Y,2.40 Bil,0,4.47,48.11,42.86,3.2
F0GBR06M4B,39.54 Bil,43.56,41.42,14.13,0,0
F0GBR04S0C,39.54 Bil,43.56,41.42,14.13,0,0
F00000ZZAS,37.76 Bil,48.68,44.32,8.66,0,0
F00000XIB1,21.77 Bil,28.16,27.51,26.86,3.73,0
F00000XPY3,21.77 Bil,28.16,27.51,26.86,3.73,0
F00000VXJ4,21.77 Bil,28.16,27.51,26.86,3.73,0
F00000WA5U,21.77 Bil,28.16,27.51,26.86,3.73,0
F00000YA2Z,42.72 Bil,45.29,33.08,20.32,0,0
F00000YA32,42.72 Bil,45.29,33.08,20.32,0,0
F00000Z4XL,42.72 Bil,45.29,33.08,20.32,0,0
F000015SO6,42.72 Bil,45.29,33.08,20.32,0,0
F00000Y9YQ,42.72 Bil,45.29,33.08,20.32,0,0
F00000Y99D,42.72 Bil,45.29,33.08,20.32,0,0
F00000Y9YT,42.72 Bil,45.29,33.08,20.32,0,0
F00000Y9YU,42.72 Bil,45.29,33.08,20.32,0,0
F00000YE1C,42.72 Bil,45.29,33.08,20.32,0,0
F000015SO7,42.72 Bil,45.29,33.08,20.32,0,0
F00000W8QW,38.67 Bil,35.5,54.08,8.58,0,0
F00000XR9L,38.67 Bil,35.5,54.08,8.58,0,0
F0GBR05V7L,38.67 Bil,35.5,54.08,8.58,0,0
F00000W6CG,38.67 Bil,35.5,54.08,8.58,0,0
F00000XDY9,38.67 Bil,35.5,54.08,8.58,0,0
F00000VTL5,38.67 Bil,35.5,54.08,8.58,0,0
FOUSA088S1,38.67 Bil,35.5,54.08,8.58,0,0
F00000ZJLW,32.83 Bil,37.22,39,23.68,0,0
F00000ZJLV,32.83 Bil,37.22,39,23.68,0,0
F00000ZLPT,32.83 Bil,37.22,39,23.68,0,0
F000010F4Q,32.83 Bil,37.22,39,23.68,0,0
F00000ZJLU,32.83 Bil,37.22,39,23.68,0,0
F00000ZMH7,28.29 Bil,37.08,26.21,25.63,3.76,0.05
F00000ZLIJ,28.29 Bil,37.08,26.21,25.63,3.76,0.05
F00000ZHYA,28.29 Bil,37.08,26.21,25.63,3.76,0.05
F00000ZHYB,28.29 Bil,37.08,26.21,25.63,3.76,0.05
F00000V4X6,5.37 Bil,0,14.61,72.05,9.67,0
0P000153UD,5.37 Bil,0,14.61,72.05,9.67,0
F00000MBWQ,22.14 Bil,39.53,24.69,34.77,0,0
F00000MBWR,22.14 Bil,39.53,24.69,34.77,0,0
F00000QBO9,,,,,,
F00000V2ZP,27.70 Bil,31.41,43.62,17.36,4.22,0
F00000QBOA,27.70 Bil,31.41,43.62,17.36,4.22,0
F00000WN9T,27.70 Bil,31.41,43.62,17.36,4.22,0
F00000V2ZR,27.70 Bil,31.41,43.62,17.36,4.22,0
F0GBR04HQC,30.87 Bil,34.45,37.63,22.1,2.52,0
F0GBR04W07,30.87 Bil,34.45,37.63,22.1,2.52,0
F00000V2WT,30.87 Bil,34.45,37.63,22.1,2.52,0
F0GBR05ZUF,30.87 Bil,34.45,37.63,22.1,2.52,0
F0GBR05ZUG,30.87 Bil,34.45,37.63,22.1,2.52,0
F0GBR06PBW,30.87 Bil,34.45,37.63,22.1,2.52,0
F00000PMQL,30.87 Bil,34.45,37.63,22.1,2.52,0
F00000QBO2,30.87 Bil,34.45,37.63,22.1,2.52,0
F00000V2WW,30.87 Bil,34.45,37.63,22.1,2.52,0
F0GBR04UGX,4.53 Bil,0.58,21.75,51.33,22.39,2.14
F0GBR05ZUU,4.53 Bil,0.58,21.75,51.33,22.39,2.14
F00000V2ZU,,0.58,21.75,51.33,22.39,2.14
F0GBR05ZUT,4.53 Bil,0.58,21.75,51.33,22.39,2.14
F00000QBOB,4.53 Bil,0.58,21.75,51.33,22.39,2.14
F00000PMQM,4.53 Bil,0.58,21.75,51.33,22.39,2.14
F00000QBOC,,0.58,21.75,51.33,22.39,2.14
F00000V2ZX,,0.58,21.75,51.33,22.39,2.14
F0GBR04GNL,,29.25,52.88,15.18,1,0
F000000JYQ,31.90 Bil,29.25,52.88,15.18,1,0
F0GBR05ZUV,31.90 Bil,29.25,52.88,15.18,1,0
F0GBR05ZUX,31.90 Bil,29.25,52.88,15.18,1,0
F00000MSZG,31.90 Bil,29.25,52.88,15.18,1,0
F00000PY4P,31.90 Bil,29.25,52.88,15.18,1,0
F00000PMQP,31.90 Bil,29.25,52.88,15.18,1,0
F00000PMQQ,,29.25,52.88,15.18,1,0
F00000QBO8,31.90 Bil,29.25,52.88,15.18,1,0
F00000WN9U,31.90 Bil,29.25,52.88,15.18,1,0
F00000GVOK,31.90 Bil,29.25,52.88,15.18,1,0
F00000ZIAD,24.30 Bil,34.98,38.25,20.69,3.26,0.11
F00000ZIAC,24.30 Bil,34.98,38.25,20.69,3.26,0.11
F0000107C6,2.25 Bil,15.32,13.69,12.5,25.8,26.61
F000002ILB,1.01 Bil,0,0,19.66,61.71,15.33
F00000WLBU,1.01 Bil,0,0,19.66,61.71,15.33
F00000WLB8,1.20 Bil,0,0,16.84,74.93,2.28
F00000WLB9,1.20 Bil,0,0,16.84,74.93,2.28
F00000WLBE,1.20 Bil,0,0,16.84,74.93,2.28
F0000102YT,1.20 Bil,0,0,16.84,74.93,2.28
F00000WLBH,1.20 Bil,0,0,16.84,74.93,2.28
F000002ILI,1.01 Bil,0,0,19.66,61.71,15.33
F0000101BE,1.01 Bil,0,0,19.66,61.71,15.33
F00000MQHY,5.32 Bil,0,35.99,35.83,16.31,5.21
F00000XBPD,5.32 Bil,0,35.99,35.83,16.31,5.21
F00000W3Z5,,,,,,
F00000MQHZ,5.32 Bil,0,35.99,35.83,16.31,5.21
F0000107GY,5.32 Bil,0,35.99,35.83,16.31,5.21
F00000MBWT,22.14 Bil,39.53,24.69,34.77,0,0
F00000O7XQ,18.98 Bil,35.08,30.33,15.08,13.9,1.12
F0GBR04LI4,18.98 Bil,35.08,30.33,15.08,13.9,1.12
