SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F00000ZBNA,18.26,3.36,18.26,92.59,92.53,98.08,7.47,3.54,89.8,17.85,8.51,32.84,11.01,3.37,25,91.11,80.16,97.74,4.8,3.71,8.33
F0GBR04HX0,68,30.99,81.09,51.18,25.25,73.27,61.12,29.86,93.39,83.1,41.8,88.47,77.11,42.01,89.06,51.66,22.78,64.62,81.45,66.6,85.38
F00000MJWQ,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F00000MJXW,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F0GBR04BX9,69.47,62.29,84.64,27.46,14.92,47.31,38.17,12.9,70.69,38.94,29.6,75.81,56.97,40.05,85.4,40.78,22.69,72.73,50.1,47.56,74.88
F0GBR04B7Z,5.93,5.93,65.75,89.27,47.21,89.27,66.23,15.35,89.73,20.33,20.33,83.86,62.28,22.96,83.25,90.96,24.81,94.84,63.52,48.14,84.65
F0GBR04B82,5.93,5.93,65.75,89.27,47.21,89.27,66.23,15.35,89.73,20.33,20.33,83.86,62.28,22.96,83.25,90.96,24.81,94.84,63.52,48.14,84.65
F0GBR04LG2,39.27,20.34,78.86,51.1,20.49,81.62,64.74,16.16,81.76,77,38.7,82.03,84.08,36.45,93.46,39.11,18.12,80.98,78.7,74.27,90.77
F0GBR04NOG,39.27,20.34,78.86,51.1,20.49,81.62,64.74,16.16,81.76,77,38.7,82.03,84.08,36.45,93.46,39.11,18.12,80.98,78.7,74.27,90.77
F00000MMM4,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F00000MJWS,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F00000MJXX,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F00000V61B,33.55,14.11,38.71,81.29,74.14,98.1,22.63,3.32,89.73,73.96,28.77,88.19,39.54,7.2,40.53,33.77,18.99,78.68,14.61,12.61,16.69
F00000PFEI,32.87,24.1,65.06,36.37,33.4,66.33,89.57,16.51,89.57,24.79,12.23,61.8,94.63,74.99,97.1,62.88,35.65,80.06,48.23,48.23,65.07
F00000PFEJ,32.87,24.1,65.06,36.37,33.4,66.33,89.57,16.51,89.57,24.79,12.23,61.8,94.63,74.99,97.1,62.88,35.65,80.06,48.23,48.23,65.07
F00000P992,32.87,24.1,65.06,36.37,33.4,66.33,89.57,16.51,89.57,24.79,12.23,61.8,94.63,74.99,97.1,62.88,35.65,80.06,48.23,48.23,65.07
F00000O55W,32.87,24.1,65.06,36.37,33.4,66.33,89.57,16.51,89.57,24.79,12.23,61.8,94.63,74.99,97.1,62.88,35.65,80.06,48.23,48.23,65.07
F00000O577,32.87,24.1,65.06,36.37,33.4,66.33,89.57,16.51,89.57,24.79,12.23,61.8,94.63,74.99,97.1,62.88,35.65,80.06,48.23,48.23,65.07
F00001154P,55.37,35.34,62.79,31.42,26.5,50.75,67.57,23.97,67.57,37.6,28.22,55.72,76.82,46.99,87.02,46.44,32.1,62.73,59.34,46.23,65.23
F000002FCS,86.82,76.04,95.29,43.78,5.37,43.78,54.72,23.8,95.28,92.13,31.87,93.76,26.39,14.61,81.64,16.74,11.1,46.93,57.76,47.81,67.3
F00000WRG9,52.88,51.17,70.66,33.95,22.81,36.07,67.08,39.72,70.47,65.2,51.27,71.1,63.64,47.28,85.32,47.35,36.23,62.99,75.25,73.82,80.94
F00000286Y,52.88,51.17,70.66,33.95,22.81,36.07,67.08,39.72,70.47,65.2,51.27,71.1,63.64,47.28,85.32,47.35,36.23,62.99,75.25,73.82,80.94
F00000286Z,52.88,51.17,70.66,33.95,22.81,36.07,67.08,39.72,70.47,65.2,51.27,71.1,63.64,47.28,85.32,47.35,36.23,62.99,75.25,73.82,80.94
F000002HT1,52.88,51.17,70.66,33.95,22.81,36.07,67.08,39.72,70.47,65.2,51.27,71.1,63.64,47.28,85.32,47.35,36.23,62.99,75.25,73.82,80.94
F00000T54P,52.88,51.17,70.66,33.95,22.81,36.07,67.08,39.72,70.47,65.2,51.27,71.1,63.64,47.28,85.32,47.35,36.23,62.99,75.25,73.82,80.94
F00000Y9WD,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000Y60D,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000Y9WE,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000Y9WF,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000Y9WG,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000Y9WH,32.91,32.42,64.96,50.78,29.46,53.79,70.49,32.65,75.24,51.76,50.56,74.8,66.31,56.99,81.6,55.4,33.41,60.16,76.08,62.44,76.08
F00000286V,60.68,52.09,70.02,34.78,26.6,57.41,53.16,22.74,81.36,50.56,47.94,76.41,69.6,41.71,88.8,37.44,24.34,51.51,76.87,66.08,77.98
F00000286W,60.68,52.09,70.02,34.78,26.6,57.41,53.16,22.74,81.36,50.56,47.94,76.41,69.6,41.71,88.8,37.44,24.34,51.51,76.87,66.08,77.98
F000003U94,60.68,52.09,70.02,34.78,26.6,57.41,53.16,22.74,81.36,50.56,47.94,76.41,69.6,41.71,88.8,37.44,24.34,51.51,76.87,66.08,77.98
F00000T54K,60.68,52.09,70.02,34.78,26.6,57.41,53.16,22.74,81.36,50.56,47.94,76.41,69.6,41.71,88.8,37.44,24.34,51.51,76.87,66.08,77.98
F000010SV4,79.52,49.96,89.31,76.5,34.3,76.5,41.57,6.97,99.35,91.21,59.41,95.63,9.61,2.97,15.73,18.55,8.13,52.43,18.09,14.45,25.26
F00000OYDI,79.52,49.96,89.31,76.5,34.3,76.5,41.57,6.97,99.35,91.21,59.41,95.63,9.61,2.97,15.73,18.55,8.13,52.43,18.09,14.45,25.26
F00000W0TN,79.52,49.96,89.31,76.5,34.3,76.5,41.57,6.97,99.35,91.21,59.41,95.63,9.61,2.97,15.73,18.55,8.13,52.43,18.09,14.45,25.26
F00000Y4U5,23.95,19.13,64.37,70.21,43.14,79.43,15.47,8.72,95.74,18.82,14.23,51.87,48.77,6.56,49.75,89.74,47.1,91.06,18.57,14.73,21.46
F00000OLO9,23.95,19.13,64.37,70.21,43.14,79.43,15.47,8.72,95.74,18.82,14.23,51.87,48.77,6.56,49.75,89.74,47.1,91.06,18.57,14.73,21.46
F00000YM5P,23.95,19.13,64.37,70.21,43.14,79.43,15.47,8.72,95.74,18.82,14.23,51.87,48.77,6.56,49.75,89.74,47.1,91.06,18.57,14.73,21.46
F00000VXPM,23.95,19.13,64.37,70.21,43.14,79.43,15.47,8.72,95.74,18.82,14.23,51.87,48.77,6.56,49.75,89.74,47.1,91.06,18.57,14.73,21.46
F00000YM5R,23.95,19.13,64.37,70.21,43.14,79.43,15.47,8.72,95.74,18.82,14.23,51.87,48.77,6.56,49.75,89.74,47.1,91.06,18.57,14.73,21.46
F00000LOWI,26.61,21.63,61.8,53.65,27.59,79.66,10.34,2.64,95.98,52.5,30.29,90.88,15.6,5.33,25.72,92.87,65.83,97.67,20.4,14.77,22.81
F0GBR063QR,35.99,19.89,71.91,23.32,23.32,83.58,89.13,6.87,98.54,61.31,26.62,86.76,49.77,30.21,98.24,67.1,34.24,94.28,17.46,16.29,21.7
F0GBR064G3,35.99,19.89,71.91,23.32,23.32,83.58,89.13,6.87,98.54,61.31,26.62,86.76,49.77,30.21,98.24,67.1,34.24,94.28,17.46,16.29,21.7
F0GBR04LG0,5.47,3.95,25.38,95.99,88.61,96.24,18.16,2.39,72.07,24.76,12.5,49.31,23.92,6.21,45.99,41.23,24.5,89.46,13.57,12.46,15.79
F0GBR04NOI,5.47,3.95,25.38,95.99,88.61,96.24,18.16,2.39,72.07,24.76,12.5,49.31,23.92,6.21,45.99,41.23,24.5,89.46,13.57,12.46,15.79
F00000LI6I,41.87,35.71,71.07,62.1,37.93,68.03,46.25,20.27,87.42,65.05,33.81,76.79,74.46,27.56,96.44,64.31,15.55,74.94,86.25,69.08,87.21
F00000ZS1K,2.91,1,4.56,98.49,96.5,99.38,4.27,3.98,86.62,2.66,2.53,7.58,12.62,3.18,19.35,90.81,83.11,96.46,9.97,5.41,10.03
F00000ZG9Q,2.91,1,4.56,98.49,96.5,99.38,4.27,3.98,86.62,2.66,2.53,7.58,12.62,3.18,19.35,90.81,83.11,96.46,9.97,5.41,10.03
F00000ZGDQ,3.58,2.18,5.25,96.33,95.01,99.59,4.99,4.28,29.88,16.25,7.82,27.33,26.72,13.32,49.56,51.41,32.29,90.03,38.09,27.53,39.58
F000003UW0,81.85,58.57,92.54,12.25,7.65,22.93,63.07,10.5,91.47,38.07,17.63,83.16,81.64,45.97,98.14,34.91,18.04,46.29,93.54,89.77,95.84
F00000JUGK,81.85,58.57,92.54,12.25,7.65,22.93,63.07,10.5,91.47,38.07,17.63,83.16,81.64,45.97,98.14,34.91,18.04,46.29,93.54,89.77,95.84
F0GBR04KNB,18.39,4.94,22.85,80.53,77.65,96.63,87.95,7.68,87.99,30.43,12.27,67.76,92.69,41.62,97.46,80.04,29.12,87.28,59.06,46.87,72.43
F00000YIFK,18.39,4.94,22.85,80.53,77.65,96.63,87.95,7.68,87.99,30.43,12.27,67.76,92.69,41.62,97.46,80.04,29.12,87.28,59.06,46.87,72.43
F00000QK99,18.39,4.94,22.85,80.53,77.65,96.63,87.95,7.68,87.99,30.43,12.27,67.76,92.69,41.62,97.46,80.04,29.12,87.28,59.06,46.87,72.43
F00000YFOR,13.64,5.1,18.12,91.72,88.77,97.36,47.24,7.73,93.16,16.56,5.59,31.65,42.69,12.44,68.99,97.99,95.12,99.93,19.31,12.54,20.91
F00000YFOV,13.64,5.1,18.12,91.72,88.77,97.36,47.24,7.73,93.16,16.56,5.59,31.65,42.69,12.44,68.99,97.99,95.12,99.93,19.31,12.54,20.91
F00000OXUQ,8.98,2.56,23.33,91.7,90.07,98.03,30.77,10.15,88.27,7.94,7.11,58.21,50.1,5.76,60.3,89.88,36.3,95.69,14.53,7.17,16.36
F00000YIFV,8.98,2.56,23.33,91.7,90.07,98.03,30.77,10.15,88.27,7.94,7.11,58.21,50.1,5.76,60.3,89.88,36.3,95.69,14.53,7.17,16.36
F00000XCZ6,38.58,38.58,63.64,50.86,35.22,56.33,57.95,27.86,69.5,42.6,37.26,54.91,72.18,61.05,92.92,50.93,28.23,53.61,73.26,70.27,76.22
F0GBR04RTP,3.48,3.48,22.17,89.29,65.3,95.56,18.99,4.78,65.56,10.46,6.64,67.16,54.89,28.38,84.42,80.61,35.85,90.95,60.03,41.49,69.7
F00000MJPO,3.48,3.48,22.17,89.29,65.3,95.56,18.99,4.78,65.56,10.46,6.64,67.16,54.89,28.38,84.42,80.61,35.85,90.95,60.03,41.49,69.7
F00000WNYS,3.48,3.48,22.17,89.29,65.3,95.56,18.99,4.78,65.56,10.46,6.64,67.16,54.89,28.38,84.42,80.61,35.85,90.95,60.03,41.49,69.7
F00000MEQ8,43.82,32.42,75.13,28.15,11.71,66.3,73.27,10.63,78.28,24.2,22.71,86,90.37,58.68,98.17,71.79,32.43,78.14,65.6,47.97,74.15
F00000MEQK,43.82,32.42,75.13,28.15,11.71,66.3,73.27,10.63,78.28,24.2,22.71,86,90.37,58.68,98.17,71.79,32.43,78.14,65.6,47.97,74.15
F00000WNYT,43.82,32.42,75.13,28.15,11.71,66.3,73.27,10.63,78.28,24.2,22.71,86,90.37,58.68,98.17,71.79,32.43,78.14,65.6,47.97,74.15
F0GBR04K8B,4.58,3.79,16.4,93.26,73.96,96.21,15.93,4.85,58.18,18.76,6.59,55.86,29.37,27.49,75.28,48.48,28.38,88.43,57.26,46.25,77.09
F00000GWFO,4.58,3.79,16.4,93.26,73.96,96.21,15.93,4.85,58.18,18.76,6.59,55.86,29.37,27.49,75.28,48.48,28.38,88.43,57.26,46.25,77.09
F00000QQRN,4.58,3.79,16.4,93.26,73.96,96.21,15.93,4.85,58.18,18.76,6.59,55.86,29.37,27.49,75.28,48.48,28.38,88.43,57.26,46.25,77.09
F00000QQRM,4.58,3.79,16.4,93.26,73.96,96.21,15.93,4.85,58.18,18.76,6.59,55.86,29.37,27.49,75.28,48.48,28.38,88.43,57.26,46.25,77.09
F00000VQY5,4.58,3.79,16.4,93.26,73.96,96.21,15.93,4.85,58.18,18.76,6.59,55.86,29.37,27.49,75.28,48.48,28.38,88.43,57.26,46.25,77.09
F0GBR05Z1J,6.2,3.81,16.63,90.9,73.6,96.08,13.8,4.87,57.95,16.18,6.62,56.63,31.33,27.58,75.49,42.83,28.41,88.6,58.71,46.41,77.24
0P0000VV42,6.2,3.81,16.63,90.9,73.6,96.08,13.8,4.87,57.95,16.18,6.62,56.63,31.33,27.58,75.49,42.83,28.41,88.6,58.71,46.41,77.24
F000002K15,6.2,3.81,16.63,90.9,73.6,96.08,13.8,4.87,57.95,16.18,6.62,56.63,31.33,27.58,75.49,42.83,28.41,88.6,58.71,46.41,77.24
0P0001HDB3,6.2,3.81,16.63,90.9,73.6,96.08,13.8,4.87,57.95,16.18,6.62,56.63,31.33,27.58,75.49,42.83,28.41,88.6,58.71,46.41,77.24
F00000PLS1,6.2,3.81,16.63,90.9,73.6,96.08,13.8,4.87,57.95,16.18,6.62,56.63,31.33,27.58,75.49,42.83,28.41,88.6,58.71,46.41,77.24
F0GBR04ANX,11.41,10.08,34.87,86.79,37.54,91,29.69,9.51,64.92,32.5,17.34,77.54,58.14,31.36,83.08,71.96,27.07,72.51,74.16,41.66,76.56
0P0000VHKG,11.41,10.08,34.87,86.79,37.54,91,29.69,9.51,64.92,32.5,17.34,77.54,58.14,31.36,83.08,71.96,27.07,72.51,74.16,41.66,76.56
F000000ECE,11.41,10.08,34.87,86.79,37.54,91,29.69,9.51,64.92,32.5,17.34,77.54,58.14,31.36,83.08,71.96,27.07,72.51,74.16,41.66,76.56
0P0000X6Y2,11.41,10.08,34.87,86.79,37.54,91,29.69,9.51,64.92,32.5,17.34,77.54,58.14,31.36,83.08,71.96,27.07,72.51,74.16,41.66,76.56
F0000020RR,11.41,10.08,34.87,86.79,37.54,91,29.69,9.51,64.92,32.5,17.34,77.54,58.14,31.36,83.08,71.96,27.07,72.51,74.16,41.66,76.56
F00000LLTT,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
0P0001IY5M,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
F00000LX1G,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
0P0001HDB4,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
F00000VQ88,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
0P0001IY5K,57.7,25.56,74.53,21.89,10.86,54.02,77.82,9.38,85.56,25.04,16.09,85.65,89.89,41.65,95.13,48.05,23.88,81.53,65.7,47.15,75.01
F0GBR068QC,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
0P0000VHKJ,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
F0000020UI,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
0P0000X6Y3,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
F00000M85C,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
0P0000VHKL,3.76,3.25,38.6,92.79,60.47,96.19,21.14,4.79,75.53,20.37,6.81,82.14,46.02,18.23,72.46,65.13,33.33,83.04,44.91,43.58,76.45
F0GBR04APF,3.81,3.38,35.97,92.57,60.83,96.07,21.13,4.67,58.96,20.39,6.79,87.77,46.34,23.94,74.56,65.38,35.91,77.24,45.25,45.18,83.35
0P0000W7OO,3.81,3.38,35.97,92.57,60.83,96.07,21.13,4.67,58.96,20.39,6.79,87.77,46.34,23.94,74.56,65.38,35.91,77.24,45.25,45.18,83.35
F000000ECF,3.81,3.38,35.97,92.57,60.83,96.07,21.13,4.67,58.96,20.39,6.79,87.77,46.34,23.94,74.56,65.38,35.91,77.24,45.25,45.18,83.35
0P0000VHKN,3.81,3.38,35.97,92.57,60.83,96.07,21.13,4.67,58.96,20.39,6.79,87.77,46.34,23.94,74.56,65.38,35.91,77.24,45.25,45.18,83.35
F00000LI6K,41.87,35.71,71.07,62.1,37.93,68.03,46.25,20.27,87.42,65.05,33.81,76.79,74.46,27.56,96.44,64.31,15.55,74.94,86.25,69.08,87.21
F00000V95O,19.12,19.12,45,93.57,60.81,94.91,20.44,13.54,87.87,32.05,30.24,66.49,31.54,19.6,50.48,30.3,24.61,81,18.29,18.29,24.88
F000001FSF,19.12,19.12,45,93.57,60.81,94.91,20.44,13.54,87.87,32.05,30.24,66.49,31.54,19.6,50.48,30.3,24.61,81,18.29,18.29,24.88
F000001FSG,19.12,19.12,45,93.57,60.81,94.91,20.44,13.54,87.87,32.05,30.24,66.49,31.54,19.6,50.48,30.3,24.61,81,18.29,18.29,24.88
F000001FSH,19.12,19.12,45,93.57,60.81,94.91,20.44,13.54,87.87,32.05,30.24,66.49,31.54,19.6,50.48,30.3,24.61,81,18.29,18.29,24.88
F0000020RZ,3.81,3.38,35.97,92.57,60.83,96.07,21.13,4.67,58.96,20.39,6.79,87.77,46.34,23.94,74.56,65.38,35.91,77.24,45.25,45.18,83.35
F0GBR04F7W,3.77,3.77,17.11,92.52,77.12,92.72,30.31,6.84,79.06,9.93,9.93,44.79,47.7,20.72,79.12,64.73,35.31,84.42,44.64,37.37,63.96
0P0000VHKP,3.77,3.77,17.11,92.52,77.12,92.72,30.31,6.84,79.06,9.93,9.93,44.79,47.7,20.72,79.12,64.73,35.31,84.42,44.64,37.37,63.96
F000000ECJ,3.77,3.77,17.11,92.52,77.12,92.72,30.31,6.84,79.06,9.93,9.93,44.79,47.7,20.72,79.12,64.73,35.31,84.42,44.64,37.37,63.96
0P0000X6Y4,3.77,3.77,17.11,92.52,77.12,92.72,30.31,6.84,79.06,9.93,9.93,44.79,47.7,20.72,79.12,64.73,35.31,84.42,44.64,37.37,63.96
F00000ZSGN,19.12,19.12,45,93.57,60.81,94.91,20.44,13.54,87.87,32.05,30.24,66.49,31.54,19.6,50.48,30.3,24.61,81,18.29,18.29,24.88
F0GBR04B7V,32.87,28.29,67.73,88.79,36.63,91.93,35.45,2.2,98.62,87.3,45.73,92.38,54.92,2.74,63.69,14.39,4.17,47.21,26.21,21.35,28.11
F0GBR04B84,32.87,28.29,67.73,88.79,36.63,91.93,35.45,2.2,98.62,87.3,45.73,92.38,54.92,2.74,63.69,14.39,4.17,47.21,26.21,21.35,28.11
F000002JGN,39.54,18.8,59.39,51.31,37.34,80.06,64.42,16.1,84.3,76.99,36.75,81.76,83.84,35.53,89.92,38.79,30.67,73.75,78.42,72,84.81
F000002JGK,32.75,27.61,59.94,76.18,50.27,78.34,49.01,16.06,90.55,77.17,49.02,83.32,79.83,26.74,88.14,47.93,18.57,70.21,72.96,50.07,73.2
F000002JGM,32.75,27.61,59.94,76.18,50.27,78.34,49.01,16.06,90.55,77.17,49.02,83.32,79.83,26.74,88.14,47.93,18.57,70.21,72.96,50.07,73.2
F0GBR04BB5,27.15,16.24,37.29,29.38,21.09,82.13,75.08,5.04,85.43,23.73,7.9,41,93.02,79.27,98.87,33.3,9.46,84.01,50.04,43.7,61.34
F0GBR05ZT6,27.15,16.24,37.29,29.38,21.09,82.13,75.08,5.04,85.43,23.73,7.9,41,93.02,79.27,98.87,33.3,9.46,84.01,50.04,43.7,61.34
F0GBR04BB7,27.15,16.24,37.29,29.38,21.09,82.13,75.08,5.04,85.43,23.73,7.9,41,93.02,79.27,98.87,33.3,9.46,84.01,50.04,43.7,61.34
F0GBR04RN2,2.2,2.2,22.57,96.53,72.94,98.8,4.44,2.85,83.07,6.68,3.45,12.8,30.34,13.05,67.23,81.41,37.24,91.53,45.29,27.86,46.05
F0GBR04RN4,2.2,2.2,22.57,96.53,72.94,98.8,4.44,2.85,83.07,6.68,3.45,12.8,30.34,13.05,67.23,81.41,37.24,91.53,45.29,27.86,46.05
F00000VKPB,2.68,2.39,18.72,97.85,62.23,98.25,3.46,2.78,89.82,4.26,2.49,13.21,27.85,9.46,60.02,72.57,37.15,91.04,37.23,26.92,40.16
F0000104DE,2.68,2.39,18.72,97.85,62.23,98.25,3.46,2.78,89.82,4.26,2.49,13.21,27.85,9.46,60.02,72.57,37.15,91.04,37.23,26.92,40.16
F00000VKPC,2.68,2.39,18.72,97.85,62.23,98.25,3.46,2.78,89.82,4.26,2.49,13.21,27.85,9.46,60.02,72.57,37.15,91.04,37.23,26.92,40.16
F00000YP4W,2.68,2.39,18.72,97.85,62.23,98.25,3.46,2.78,89.82,4.26,2.49,13.21,27.85,9.46,60.02,72.57,37.15,91.04,37.23,26.92,40.16
F000005ETU,26.52,14.33,34.12,71.9,71.48,92,21.28,4.4,68.54,41.35,25.78,78.11,35.65,15.87,71.69,23.18,20.31,83.52,16.43,13.9,18.76
F00000QHNI,26.52,14.33,34.12,71.9,71.48,92,21.28,4.4,68.54,41.35,25.78,78.11,35.65,15.87,71.69,23.18,20.31,83.52,16.43,13.9,18.76
F00000VU2Y,26.52,14.33,34.12,71.9,71.48,92,21.28,4.4,68.54,41.35,25.78,78.11,35.65,15.87,71.69,23.18,20.31,83.52,16.43,13.9,18.76
F0GBR04CQI,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F0GBR04RVH,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F00000QHNK,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F00000VU2X,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F00000PPYP,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F00000WBSY,55.41,25.22,62.2,72.03,69.97,92.84,16.03,5.95,94.9,25.21,23.51,82.17,22.17,9.68,77.79,64.74,25.34,82.37,26.3,23.49,34.4
F00000QHNM,24.86,13.57,28.44,81.23,71.75,90.79,27.26,4.33,70.86,41.02,19.94,70.95,28.98,15.17,51.53,20.61,19.37,78.63,16.62,12.97,18.14
F00000QHNO,24.86,13.57,28.44,81.23,71.75,90.79,27.26,4.33,70.86,41.02,19.94,70.95,28.98,15.17,51.53,20.61,19.37,78.63,16.62,12.97,18.14
F00000QHNQ,24.86,13.57,28.44,81.23,71.75,90.79,27.26,4.33,70.86,41.02,19.94,70.95,28.98,15.17,51.53,20.61,19.37,78.63,16.62,12.97,18.14
F00000QHNT,24.86,13.57,28.44,81.23,71.75,90.79,27.26,4.33,70.86,41.02,19.94,70.95,28.98,15.17,51.53,20.61,19.37,78.63,16.62,12.97,18.14
F00000QHNW,24.86,13.57,28.44,81.23,71.75,90.79,27.26,4.33,70.86,41.02,19.94,70.95,28.98,15.17,51.53,20.61,19.37,78.63,16.62,12.97,18.14
F00000XDKD,97.88,94.09,97.88,77.9,30.97,80.9,14.41,14.41,96.89,96,92.3,97.66,8.87,5.7,13.04,7.83,5.61,11.05,27.08,24.61,27.34
F000002RCJ,30.62,21.33,47.05,85.48,49.87,88.93,32.26,8.43,84.09,41.2,10.01,73.97,43.32,14.4,64.36,34.05,26.03,81,31.48,18.19,32.8
F000011982,11.76,2.36,20.2,97.3,96.36,99.92,9.49,2.86,96.27,22.71,6.37,42.95,12.88,3.4,51.32,84,50.27,94.4,13.53,8.84,15.52
F00000WMDY,11.76,2.36,20.2,97.3,96.36,99.92,9.49,2.86,96.27,22.71,6.37,42.95,12.88,3.4,51.32,84,50.27,94.4,13.53,8.84,15.52
F00000Z4A8,22.06,9.14,31.82,82.51,45.84,97.3,15.62,6.15,87.7,56.17,14.11,57.9,30.28,8.28,93.84,55.72,22.5,88.41,41.16,28.38,89.81
F00000ZGCY,3.5,2.08,4.24,94.47,91,98.94,6.59,4.54,53.25,6.36,5.91,23.57,33.33,17.64,49.73,34.86,33.56,87.38,32.04,28.33,43.79
F0000020RS,3.77,3.77,17.11,92.52,77.12,92.72,30.31,6.84,79.06,9.93,9.93,44.79,47.7,20.72,79.12,64.73,35.31,84.42,44.64,37.37,63.96
F0GBR053BM,68.3,64.15,82.22,43.46,24.35,59.62,44.16,19.8,80.68,72.41,35.94,91.76,48.72,22.41,79.34,37.61,26.5,76.58,55.68,49.54,73.18
0P0000VHKV,68.3,64.15,82.22,43.46,24.35,59.62,44.16,19.8,80.68,72.41,35.94,91.76,48.72,22.41,79.34,37.61,26.5,76.58,55.68,49.54,73.18
0P00000AWF,68.3,64.15,82.22,43.46,24.35,59.62,44.16,19.8,80.68,72.41,35.94,91.76,48.72,22.41,79.34,37.61,26.5,76.58,55.68,49.54,73.18
F0000020S4,68.3,64.15,82.22,43.46,24.35,59.62,44.16,19.8,80.68,72.41,35.94,91.76,48.72,22.41,79.34,37.61,26.5,76.58,55.68,49.54,73.18
0P000102QC,26.67,21,61.04,63.94,47.93,77.1,55.68,21.05,75.86,63.41,31.68,81.82,74.29,47.21,92.99,82.74,50.83,87.46,79.09,65.06,79.09
