SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent
F0GBR06HUW,16.28,1.98,1.62,12.14,1.87,11.45,-11.76,-7.95,3.03,0.18
F0GBR04RWD,17.51,1.83,1.21,8.68,1.37,10.51,-3.4,-3.95,16.67,2.38
F000013L9Y,17.51,1.83,1.21,8.68,1.37,10.51,-3.4,-3.95,16.67,2.38
F0GBR04SAT,17.51,1.83,1.21,8.68,1.37,10.51,-3.4,-3.95,16.67,2.38
F0GBR04DDZ,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F00000Z505,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F00000T4MK,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F00000QTR7,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F0GBR063HC,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F00000Z506,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
FOGBR05KAH,13.47,1.58,1.07,7.53,2.44,11.23,-3.35,-2.46,1.3,2.75
F00000IRT3,16.75,1.96,1.48,11.54,2.07,10.34,-10.79,-7.71,11.78,2.44
F00000IRTA,16.75,1.96,1.48,11.54,2.07,10.34,-10.79,-7.71,11.78,2.44
F0GBR04NWX,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000NE6O,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000QJ8J,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000PWRS,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000VUCI,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000WFHB,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F0GBR063HA,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F00000OXMB,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
FOGBR05KAN,17.24,1.8,1.52,9.25,0.87,11.79,-18.16,-9.43,-0.19,1.25
F0GBR04E8X,16.3,1.07,7.47,23.97,2.16,7.2,-8.35,1.48,-6.8,12.93
F00000SA44,16.3,1.07,7.47,23.97,2.16,7.2,-8.35,1.48,-6.8,12.93
F00000Q7PV,16.3,1.07,7.47,23.97,2.16,7.2,-8.35,1.48,-6.8,12.93
F0GBR063HB,16.3,1.07,7.47,23.97,2.16,7.2,-8.35,1.48,-6.8,12.93
FOGBR05KAT,16.3,1.07,7.47,23.97,2.16,7.2,-8.35,1.48,-6.8,12.93
F0GBR04DCY,16.94,1.76,1.19,9.97,1.28,13.76,-13.41,-6,20.35,-1.68
F00000PLLF,16.94,1.76,1.19,9.97,1.28,13.76,-13.41,-6,20.35,-1.68
F0GBR063HE,16.94,1.76,1.19,9.97,1.28,13.76,-13.41,-6,20.35,-1.68
FOGBR05KAL,16.94,1.76,1.19,9.97,1.28,13.76,-13.41,-6,20.35,-1.68
F0GBR06IKH,17.33,2,1.57,10.9,2.06,10.72,-4.68,-2.69,4.42,0.74
F0GBR06IKI,17.33,2,1.57,10.9,2.06,10.72,-4.68,-2.69,4.42,0.74
F0GBR06AQG,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F0GBR04K6T,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F00000MAW9,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F00000WITC,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F00000WBS9,13.32,1.28,0.85,6.21,2.46,11.36,-6.18,-3.4,5.64,0.24
F0GBR05Z9P,15.49,1.9,1.5,11.3,1.68,13.14,-11.28,-7.7,9.2,-0.15
F00000QTTG,15.49,1.9,1.5,11.3,1.68,13.14,-11.28,-7.7,9.2,-0.15
F0GBR04MCO,15.49,1.9,1.5,11.3,1.68,13.14,-11.28,-7.7,9.2,-0.15
F0GBR05Z9H,16.57,1.78,1.31,10.95,1.43,13.81,-11.42,-6.91,14.53,0.5
F00000QTTK,16.57,1.78,1.31,10.95,1.43,13.81,-11.42,-6.91,14.53,0.5
F00000WBSA,13.32,1.28,0.85,6.21,2.46,11.36,-6.18,-3.4,5.64,0.24
F00000WCT3,13.32,1.28,0.85,6.21,2.46,11.36,-6.18,-3.4,5.64,0.24
F00000WF1L,17.53,1.95,1.21,8.17,2.65,10.42,-5.16,-1.92,12.58,1.08
F00000WF1N,17.53,1.95,1.21,8.17,2.65,10.42,-5.16,-1.92,12.58,1.08
F0GBR05S31,17.78,2.38,1.45,9.68,2.55,9.39,0.11,-0.78,14.5,0.62
F0GBR05ZDA,17.78,2.38,1.45,9.68,2.55,9.39,0.11,-0.78,14.5,0.62
F0GBR05VU6,17.78,2.38,1.45,9.68,2.55,9.39,0.11,-0.78,14.5,0.62
F0GBR04K6R,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F0GBR04KW2,17.8,2.4,1.44,9.63,2.57,9.39,0.24,-0.84,14.16,0.53
F00000JWFV,17.55,1.98,1.57,11.39,2.06,10.6,-5.32,-3.13,3.64,0.45
F00000OJRP,17.55,1.98,1.57,11.39,2.06,10.6,-5.32,-3.13,3.64,0.45
F00000SSSN,17.55,1.98,1.57,11.39,2.06,10.6,-5.32,-3.13,3.64,0.45
F0GBR06JMW,17.55,1.98,1.57,11.39,2.06,10.6,-5.32,-3.13,3.64,0.45
F00000NOT1,17.55,1.98,1.57,11.39,2.06,10.6,-5.32,-3.13,3.64,0.45
F000005PK8,17.39,1.76,1.37,10.41,1.94,10.81,-8.18,-3.47,2.52,0.08
F00000MCMJ,17.39,1.76,1.37,10.41,1.94,10.81,-8.18,-3.47,2.52,0.08
F00000OYMI,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000PEWO,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000ZTE3,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000OYMJ,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000OYMK,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000OYML,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000X550,16.49,1.96,1.59,11.15,2.22,11.06,-6.07,-4.49,1.23,-0.54
F00000YXWS,18.01,2.02,1.62,11.75,2.09,9.66,-5.55,-3,3.27,0.26
F000001A06,18.01,2.02,1.62,11.75,2.09,9.66,-5.55,-3,3.27,0.26
F000005PKA,18.01,2.02,1.62,11.75,2.09,9.66,-5.55,-3,3.27,0.26
F00000Z2S2,16.68,1.93,1.59,11.08,2.27,10.02,-6.21,-4.53,1.3,-0.47
F00000MR1V,16.68,1.93,1.59,11.08,2.27,10.02,-6.21,-4.53,1.3,-0.47
F00000O3W4,16.68,1.93,1.59,11.08,2.27,10.02,-6.21,-4.53,1.3,-0.47
F00000VV6S,19.8,1.37,0.67,6.38,2.7,10.11,-0.07,-21.94,13.76,-3.89
F00000SX9M,16.56,2.01,0.97,9.12,2.4,11.28,-8.61,-2.37,16.97,1.68
F00000X6VN,16.56,2.01,0.97,9.12,2.4,11.28,-8.61,-2.37,16.97,1.68
F0GBR05ZSF,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F0GBR05ZA5,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F00000UOOA,16.34,1.99,1.63,12.16,1.86,11.53,-11.61,-7.94,3.02,0.14
F0GBR04U71,16.57,1.78,1.31,10.95,1.43,13.81,-11.42,-6.91,14.53,0.5
F0GBR04KFD,16.57,1.78,1.31,10.95,1.43,13.81,-11.42,-6.91,14.53,0.5
F0GBR04S4Q,23.29,2.54,1.56,14.99,1,14.36,-6.7,-2.96,12.1,5.28
F00000OZXA,23.29,2.54,1.56,14.99,1,14.36,-6.7,-2.96,12.1,5.28
F00000OYE2,23.29,2.54,1.56,14.99,1,14.36,-6.7,-2.96,12.1,5.28
F0GBR055SK,16.64,1.81,1.41,9.84,2.01,10.58,-8.96,-1.39,14.81,2.51
F000000LBK,16.64,1.81,1.41,9.84,2.01,10.58,-8.96,-1.39,14.81,2.51
F00000OYYG,16.64,1.81,1.41,9.84,2.01,10.58,-8.96,-1.39,14.81,2.51
F0GBR04S4P,15.53,1.91,1.26,10.03,2.34,9.65,-3.58,-1.89,14.14,2.42
F000001X3L,15.53,1.91,1.26,10.03,2.34,9.65,-3.58,-1.89,14.14,2.42
F00000MNDW,15.53,1.91,1.26,10.03,2.34,9.65,-3.58,-1.89,14.14,2.42
F00000NOPW,15.53,1.91,1.26,10.03,2.34,9.65,-3.58,-1.89,14.14,2.42
F00000MZB0,16.28,1.63,1.26,8.78,1.9,12.18,-9.73,-1.69,15.16,2.95
F00000S7JR,16.28,1.63,1.26,8.78,1.9,12.18,-9.73,-1.69,15.16,2.95
F0GBR05VWD,15.55,1.77,1.19,9.49,1.93,11.42,-8.45,-2.74,10.42,1.9
F0GBR05KOA,15.55,1.77,1.19,9.49,1.93,11.42,-8.45,-2.74,10.42,1.9
F0GBR04MXG,15.55,1.77,1.19,9.49,1.93,11.42,-8.45,-2.74,10.42,1.9
F0GBR06W89,15.55,1.77,1.19,9.49,1.93,11.42,-8.45,-2.74,10.42,1.9
F0GBR05KO9,15.55,1.77,1.19,9.49,1.93,11.42,-8.45,-2.74,10.42,1.9
F0GBR05VWR,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F00000QL6K,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR06B0Y,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F00000S6EH,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR04MXK,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR055SF,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0000105IU,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR05WQ0,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR05VVH,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F00000QM21,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F0GBR064XO,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F00000V34Z,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F0000105IY,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F0GBR06NXH,21.46,2.71,1.58,14.3,0.95,14.49,-3.75,-2.7,24.74,4.79
F0GBR05VVV,28.93,4.55,2.41,14.6,0.69,14.26,5.6,5.59,24.37,3.6
F0000020I8,28.93,4.55,2.41,14.6,0.69,14.26,5.6,5.59,24.37,3.6
F0GBR04MXW,28.93,4.55,2.41,14.6,0.69,14.26,5.6,5.59,24.37,3.6
F000000JS1,28.93,4.55,2.41,14.6,0.69,14.26,5.6,5.59,24.37,3.6
F0GBR05VWQ,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F0GBR04NRQ,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F0GBR06B5I,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F00000S6EG,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F0GBR04MXM,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F0GBR06U73,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F0GBR05WP4,14.7,1.97,1.42,10.12,2.26,10.54,-4.74,-3.59,9.57,0.95
F000000GDU,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F000000P5X,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F00000MJFL,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F00000RUU9,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F000000GET,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F000000P5W,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F000000I0R,14.17,1.82,1.05,8.3,2.28,9.4,-6.06,-4.44,13.68,0.12
F0GBR05VWM,18.56,2.28,1.25,12.7,1.12,13.81,-2.78,-1.32,22.83,4.88
F0GBR05WP5,18.56,2.28,1.25,12.7,1.12,13.81,-2.78,-1.32,22.83,4.88
F0GBR04MXQ,18.56,2.28,1.25,12.7,1.12,13.81,-2.78,-1.32,22.83,4.88
F0GBR06W4Y,18.56,2.28,1.25,12.7,1.12,13.81,-2.78,-1.32,22.83,4.88
F0GBR05VWJ,24.38,4.37,2.42,16.94,1.17,12.33,-3.37,-0.3,18.49,3.96
F0GBR05WP7,24.38,4.37,2.42,16.94,1.17,12.33,-3.37,-0.3,18.49,3.96
F0GBR04MXS,24.38,4.37,2.42,16.94,1.17,12.33,-3.37,-0.3,18.49,3.96
F0GBR05VWF,10.8,1.08,0.78,5.99,2.68,10.66,-8.38,-4.42,7.13,-0.9
F0GBR055EU,10.8,1.08,0.78,5.99,2.68,10.66,-8.38,-4.42,7.13,-0.9
F0GBR04MXU,10.8,1.08,0.78,5.99,2.68,10.66,-8.38,-4.42,7.13,-0.9
F0GBR05S10,10.8,1.08,0.78,5.99,2.68,10.66,-8.38,-4.42,7.13,-0.9
F00000YDBN,17.52,2.13,1.67,13.64,1.94,10.13,-2.78,-1.15,14.36,3.68
F0GBR04DQ1,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F000000P5P,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0GBR04DQ3,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F00000WH5I,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0000007HL,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F000000P5O,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F00000H592,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0000105IZ,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0000102U1,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0GBR04X5Y,17.46,2.4,1.77,11.73,2.23,9.68,-5.69,-3.23,8.85,0.63
F0GBR05WLD,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F000000AW5,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F0GBR069OV,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F00000MFMC,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F0000102U0,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F000000FQ9,12.94,1.53,1.13,8.38,2.91,10.27,-5.77,-3.78,7.83,-0.16
F00000TEXB,17.95,1.98,1.75,10.41,2.2,14.46,-7.57,0.3,5.69,1.55
F00000H0A7,17.95,1.98,1.75,10.41,2.2,14.46,-7.57,0.3,5.69,1.55
F00000W8H5,17.95,1.98,1.75,10.41,2.2,14.46,-7.57,0.3,5.69,1.55
F00000W8H8,17.95,1.98,1.75,10.41,2.2,14.46,-7.57,0.3,5.69,1.55
F00000UON5,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UON7,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UON2,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UOMW,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UOMS,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UOMP,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UONC,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000UONI,28.45,3.88,3.02,16.67,0.91,12.8,0.89,0.99,14,9.18
F00000VTC9,30.22,6.34,4.68,21.97,1.12,9.75,-3.49,2.42,-4.31,6.54
F0000155AX,30.22,6.34,4.68,21.97,1.12,9.75,-3.49,2.42,-4.31,6.54
F0000105GQ,30.22,6.34,4.68,21.97,1.12,9.75,-3.49,2.42,-4.31,6.54
F00000SQMB,30.47,6.14,4.77,22.51,1.08,9.82,-2.87,2.34,-2.51,5.9
F00000SQMA,30.47,6.14,4.77,22.51,1.08,9.82,-2.87,2.34,-2.51,5.9
F000000278,30.47,6.14,4.77,22.51,1.08,9.82,-2.87,2.34,-2.51,5.9
F000000275,30.47,6.14,4.77,22.51,1.08,9.82,-2.87,2.34,-2.51,5.9
F000002NWZ,30.47,6.14,4.77,22.51,1.08,9.82,-2.87,2.34,-2.51,5.9
F00000MWJV,30.22,6.34,4.68,21.97,1.12,9.75,-3.49,2.42,-4.31,6.54
F00000MWJX,18.73,2.67,1.93,10.8,2.94,9.91,3.6,-3.34,1.89,3.58
F0000155AZ,18.73,2.67,1.93,10.8,2.94,9.91,3.6,-3.34,1.89,3.58
F000000AT8,18.73,2.67,1.93,10.8,2.94,9.91,3.6,-3.34,1.89,3.58
F00000VZBL,38.79,7.39,6.09,30.9,0.73,14.33,-2.69,3.09,-2.47,12.18
F00000X3G2,22.3,2.63,2.23,20.82,1.4,11.01,-8.94,-2.55,15.15,3.23
F000000F68,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F000000ASN,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F000000ASM,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F000000QZT,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F0000020PS,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F0000020PU,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F00000XJDR,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F00000JRWX,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F00000JRWY,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F00000JRX0,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F000000QZS,14.49,2.13,1.28,7.26,3.77,9.44,3.47,-0.25,9.63,-0.02
F00000MAVV,11.98,1.14,0.82,5.18,2.61,14.53,-17.73,-7.54,-0.15,-4.74
F00000YE5O,11.98,1.14,0.82,5.18,2.61,14.53,-17.73,-7.54,-0.15,-4.74
F00000YE5N,11.98,1.14,0.82,5.18,2.61,14.53,-17.73,-7.54,-0.15,-4.74
F0GBR04RVQ,11.98,1.14,0.82,5.18,2.61,14.53,-17.73,-7.54,-0.15,-4.74
F00000TUO9,18.59,2.32,2.02,11.85,1.95,10.99,-4.37,-3.27,3.12,0.82
F00000TUOA,18.59,2.32,2.02,11.85,1.95,10.99,-4.37,-3.27,3.12,0.82
F00000TUOB,18.59,2.32,2.02,11.85,1.95,10.99,-4.37,-3.27,3.12,0.82
F00000OB15,23.17,3.44,3.11,15.86,2.13,11.15,3.81,1.03,11.4,7.88
F00000OB17,23.17,3.44,3.11,15.86,2.13,11.15,3.81,1.03,11.4,7.88
F00000OB2D,23.17,3.44,3.11,15.86,2.13,11.15,3.81,1.03,11.4,7.88
F0GBR04GM3,12.22,1.38,1.04,7.48,1.74,10.9,-15.35,-5.48,13.42,0.1
F0GBR05343,12.22,1.38,1.04,7.48,1.74,10.9,-15.35,-5.48,13.42,0.1
F00000OWFI,12.22,1.38,1.04,7.48,1.74,10.9,-15.35,-5.48,13.42,0.1
F00000S9KA,12.22,1.38,1.04,7.48,1.74,10.9,-15.35,-5.48,13.42,0.1
F00000X7KU,12.66,1.64,1.35,10.19,1.21,18.68,-13.51,-5.94,-0.89,-3.45
F00000TEO5,12.66,1.64,1.35,10.19,1.21,18.68,-13.51,-5.94,-0.89,-3.45
F000010IOY,21.99,3.3,2.82,20.93,1.3,9.36,-10.28,-4.54,3.62,6.35
F000010IP0,21.99,3.3,2.82,20.93,1.3,9.36,-10.28,-4.54,3.62,6.35
F0GBR053MX,23.39,3.14,2.83,19.9,1.34,8.56,0.69,2.27,3.61,7.88
F0GBR06I2Z,23.39,3.14,2.83,19.9,1.34,8.56,0.69,2.27,3.61,7.88
F00000Z0AM,21.09,3.08,1.83,15.03,1.02,11.17,7.39,1.27,19.7,7.62
F000010N8N,21.09,3.08,1.83,15.03,1.02,11.17,7.39,1.27,19.7,7.62
F00000Z0AK,21.09,3.08,1.83,15.03,1.02,11.17,7.39,1.27,19.7,7.62
F00000Z9U5,21.09,3.08,1.83,15.03,1.02,11.17,7.39,1.27,19.7,7.62
F00000Z0AW,21.09,3.08,1.83,15.03,1.02,11.17,7.39,1.27,19.7,7.62
F00000PKH8,21.07,2.8,2.1,14.06,1.32,12.25,-5.65,1.45,13.07,6.11
F0GBR06W4X,21.07,2.8,2.1,14.06,1.32,12.25,-5.65,1.45,13.07,6.11
F0000003CR,21.07,2.8,2.1,14.06,1.32,12.25,-5.65,1.45,13.07,6.11
F00000H34C,21.07,2.8,2.1,14.06,1.32,12.25,-5.65,1.45,13.07,6.11
F00000M8I5,21.07,2.8,2.1,14.06,1.32,12.25,-5.65,1.45,13.07,6.11
F000011HJJ,19.31,2.45,1.95,13.34,1.58,13.33,-6.17,-6.23,8.18,1.21
F000011HJO,19.31,2.45,1.95,13.34,1.58,13.33,-6.17,-6.23,8.18,1.21
F000011HJL,19.31,2.45,1.95,13.34,1.58,13.33,-6.17,-6.23,8.18,1.21
F000011HJN,19.31,2.45,1.95,13.34,1.58,13.33,-6.17,-6.23,8.18,1.21
F00000PKH5,24.84,3.49,2.34,13.48,1.26,10.2,-4.75,0.76,14.06,4.99
F0GBR069YT,24.84,3.49,2.34,13.48,1.26,10.2,-4.75,0.76,14.06,4.99
F0000155B3,29.9,5.12,4.45,22.18,1.21,12.01,-5.09,0.42,0.77,6.56
F0GBR04C41,29.9,5.12,4.45,22.18,1.21,12.01,-5.09,0.42,0.77,6.56
F00000MWJZ,29.9,5.12,4.45,22.18,1.21,12.01,-5.09,0.42,0.77,6.56
F00000V83A,16.66,1.9,1.73,12.22,1.69,8.19,1.78,2.82,12.12,4.42
F00000V83C,16.32,1.32,1,5.69,2.78,6.01,-2.71,1.76,12.23,3.98
F0GBR04HIW,24.84,3.49,2.34,13.48,1.26,10.2,-4.75,0.76,14.06,4.99
F00000JVNA,24.84,3.49,2.34,13.48,1.26,10.2,-4.75,0.76,14.06,4.99
F000003Z2O,24.84,3.49,2.34,13.48,1.26,10.2,-4.75,0.76,14.06,4.99
F00000UDWL,21.04,3.23,2.41,19.83,2.32,7.72,3.39,-2.28,4.48,-2.43
F00000UDWK,21.04,3.23,2.41,19.83,2.32,7.72,3.39,-2.28,4.48,-2.43
F00000ZI3T,20.46,1.76,1.29,8.81,1.56,8.89,8.94,2.19,4.62,7.51
F00000XLBX,20.46,1.76,1.29,8.81,1.56,8.89,8.94,2.19,4.62,7.51
F000003VPU,12.94,1.33,1.12,7,4.27,7.64,-3.8,-3.36,0.11,-0.91
F00000SFL9,12.94,1.33,1.12,7,4.27,7.64,-3.8,-3.36,0.11,-0.91
F00000LX1J,12.94,1.33,1.12,7,4.27,7.64,-3.8,-3.36,0.11,-0.91
F00000LX1M,16.69,1.89,1.45,12.38,2.24,9.6,-8.47,-6.59,18.09,4.8
F00000XK81,16.69,1.89,1.45,12.38,2.24,9.6,-8.47,-6.59,18.09,4.8
F000005LRG,17.36,2.03,1.96,13.66,1.73,11.35,-5.06,-4.84,-4.77,-0.38
F00000OUII,17.36,2.03,1.96,13.66,1.73,11.35,-5.06,-4.84,-4.77,-0.38
F00000QJXS,17.24,2.05,1.93,13.49,1.75,9.69,-5.16,-4.41,-3.91,-0.07
F00000MJ9X,17.24,2.05,1.93,13.49,1.75,9.69,-5.16,-4.41,-3.91,-0.07
F000010MQF,17.24,2.05,1.93,13.49,1.75,9.69,-5.16,-4.41,-3.91,-0.07
F00000PQ43,17.24,2.05,1.93,13.49,1.75,9.69,-5.16,-4.41,-3.91,-0.07
F0000023H4,19.82,2.39,2.47,13.97,1.24,10.49,-3.01,-0.2,10.05,9.63
F0000023H5,19.82,2.39,2.47,13.97,1.24,10.49,-3.01,-0.2,10.05,9.63
F00000OUIQ,19.82,2.39,2.47,13.97,1.24,10.49,-3.01,-0.2,10.05,9.63
F00000OMM6,18.72,2.15,2.66,9.97,3.66,8.41,-12.52,-2.03,-3.45,1.27
F00001012C,18.72,2.15,2.66,9.97,3.66,8.41,-12.52,-2.03,-3.45,1.27
F00000SFO4,18.72,2.15,2.66,9.97,3.66,8.41,-12.52,-2.03,-3.45,1.27
F00001012E,18.72,2.15,2.66,9.97,3.66,8.41,-12.52,-2.03,-3.45,1.27
F00000WMBE,19.88,2.34,2.43,14.02,1.28,11.84,-0.89,-0.11,10.01,9.71
F00000ZQYQ,12.6,1.48,1.01,6.84,3.01,7.1,1.83,-4.17,0.16,-1.85
F00000ZQYM,12.6,1.48,1.01,6.84,3.01,7.1,1.83,-4.17,0.16,-1.85
F00000ZQYO,12.6,1.48,1.01,6.84,3.01,7.1,1.83,-4.17,0.16,-1.85
F00000QTLT,17.89,1.98,1.6,11.63,2.07,9.83,-5.36,-3.05,3.87,0.42
F00000OZTF,17.89,1.98,1.6,11.63,2.07,9.83,-5.36,-3.05,3.87,0.42
F0GBR06I94,17.89,1.98,1.6,11.63,2.07,9.83,-5.36,-3.05,3.87,0.42
F0GBR04C2P,17.89,1.98,1.6,11.63,2.07,9.83,-5.36,-3.05,3.87,0.42
F0000102Y6,33.13,4.79,2.97,20.91,0.52,19.55,-3.42,9.34,21.79,17.59
F00000OKGG,33.13,4.79,2.97,20.91,0.52,19.55,-3.42,9.34,21.79,17.59
F00000OKF2,33.13,4.79,2.97,20.91,0.52,19.55,-3.42,9.34,21.79,17.59
F0GBR05PTX,33.13,4.79,2.97,20.91,0.52,19.55,-3.42,9.34,21.79,17.59
F000010BB8,18.01,2.02,1.61,11.74,2.08,9.65,-5.55,-3.02,3.27,0.25
F000010BB9,18.01,2.02,1.61,11.74,2.08,9.65,-5.55,-3.02,3.27,0.25
F00000PLVS,11.41,1.31,1.14,8.28,2.88,10.2,-2.48,-3.4,6.78,0.51
F00000UDWN,21.04,3.23,2.41,19.83,2.32,7.72,3.39,-2.28,4.48,-2.43
F00000XCYF,17.46,1.94,1.45,11.71,2.16,7.71,-2.41,-2.84,11.02,0.42
