SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent,Equity_Holding,Other_Holding,Assets_in_top10_holdings_percent,Reported_turnover_percent,Top3_sector_percent,Top5_sector_percent,Equity_Holding_Amount,giant_percent,large_percent,mid_percent,small_percent,micro_percent,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F000011D61,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28,78,8,24,,59.79,83.23,5.58 Bil,0,24.59,60.81,14.05,0,6.07,2.6,10.25,95.67,92.49,97.98,17.55,6.61,85.91,20.19,18.25,66.72,26.56,9.88,36.77,57.46,30.98,90.18,17.17,12.96,19.61
F0GBR06FYH,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21,218,11,15,,55.69,76.38,2.44 Bil,0,0.34,59.05,35.12,3.04,38.56,22.02,80.86,66.45,43.64,74.1,10.78,6.91,90.67,7.69,6.16,43.29,20.12,4.85,24.18,24.25,19.28,72.98,9.9,9.35,13.57
F0GBR06FYI,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21,218,11,15,,55.69,76.38,2.44 Bil,0,0.34,59.05,35.12,3.04,38.56,22.02,80.86,66.45,43.64,74.1,10.78,6.91,90.67,7.69,6.16,43.29,20.12,4.85,24.18,24.25,19.28,72.98,9.9,9.35,13.57
F00000ZTBA,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21,218,11,15,,55.69,76.38,2.44 Bil,0,0.34,59.05,35.12,3.04,38.56,22.02,80.86,66.45,43.64,74.1,10.78,6.91,90.67,7.69,6.16,43.29,20.12,4.85,24.18,24.25,19.28,72.98,9.9,9.35,13.57
F00000VRLZ,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P0001AB97,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTR,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTU,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTX,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTO,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
F00000VRM0,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTV,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
0P00015YTY,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32,42,27,37,0.77,77.42,91.9,26.07 Bil,3.72,9.53,41.1,40.01,2.14,88.18,69.5,95.21,38.99,28.09,88.22,26.05,14.22,98.48,32.54,15.92,92.12,17.08,6.41,23.48,73.04,7.75,91.58,12.47,12.23,33.23
F00000OS8P,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P0000X09J,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P0000X09H,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P0000X09I,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P0000X09G,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P0000XAIM,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
F00000TG5Z,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P000133C4,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
0P000135VX,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53,36,25,39,0.44,99.11,100,37.64 Bil,0.77,22.47,37.54,21.84,13.58,37.5,20.8,66.95,37.24,31.63,84.42,93.4,8.86,96.29,83.28,82.16,95.76,68.46,33.36,87.44,91.35,82.59,97.51,13.91,12.71,22.44
F0GBR04OZL,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P0000CNVX,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P0000GGNS,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P0000GGNQ,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P00008WHV,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P0000GGNR,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
F00000SD2S,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P00011NM6,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
0P00011NMA,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06,52,25,36,0.38,49.02,69.26,252.92 Bil,32.98,33.97,11.84,12.29,1.65,77.88,28.28,85.39,20.08,15.21,75.93,44.3,4.32,89.26,43.46,9.88,69.17,52.3,16.35,74.08,76.93,25.43,85.87,53.58,32.56,54.24
F0000000L0,12.46,1.12,0.73,6.2,2.24,15.85,-11.49,-4.81,-1.49,-2.81,60,1,27,-13.41,52.05,75.79,14.52 Bil,24.6,34.6,20.69,12.61,3.35,87.66,77.55,93.03,45.14,17.21,58.76,37.26,17.59,93.98,76.26,30.63,78.34,27.47,16.67,39.96,22.42,14.42,68.07,34.44,19.51,38.22
F00000WB24,17.01,1.76,1.34,10.2,1.89,11.88,-7.81,-3.34,2.72,0.37,237,8,24,-1,46.49,67.52,45.99 Bil,50.66,39.09,8.82,0,0,51.98,50.24,69.06,60.46,38.01,60.46,42.81,24.08,79.62,68.43,50.71,78.06,48.54,41.9,90.17,44.98,22.28,58.43,75.82,66.7,77.47
F00000W9MQ,17.01,1.76,1.34,10.2,1.89,11.88,-7.81,-3.34,2.72,0.37,237,8,24,-1,46.49,67.52,45.99 Bil,50.66,39.09,8.82,0,0,51.98,50.24,69.06,60.46,38.01,60.46,42.81,24.08,79.62,68.43,50.71,78.06,48.54,41.9,90.17,44.98,22.28,58.43,75.82,66.7,77.47
F00000W9MT,16.72,1.94,1.6,11.12,2.27,10.06,-5.98,-4.47,1.64,-0.49,433,12,18,-29,44.13,68.1,,48.03,39.11,10.45,0,0,52.27,50.45,70.72,34.75,22.85,39.72,68.22,37.75,70.17,63.99,50.67,70.63,65.48,49.54,85.93,50.77,37.34,63.27,76.19,74.72,81.08
F000002KUO,13.57,1.43,0.9,6.87,2.22,10.8,-2.99,-0.46,20.46,2.69,140,6,28,131,49.75,70.62,,43.14,26.05,21.73,6.54,0.08,77,46.66,84.81,35.67,15.94,69.84,18.42,7.14,60.84,66.14,41.94,87.8,56.27,25.85,92.73,39.1,15.04,53.47,44.44,42.46,78.44
F000011D64,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28,78,8,24,,59.79,83.23,5.58 Bil,0,24.59,60.81,14.05,0,6.07,2.6,10.25,95.67,92.49,97.98,17.55,6.61,85.91,20.19,18.25,66.72,26.56,9.88,36.77,57.46,30.98,90.18,17.17,12.96,19.61
F00000XQF3,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62,77,17,51,,76.27,98.92,27.05 Bil,15,75.83,5.98,0,0,2.29,2.27,3.09,86.45,86.45,87.14,5.46,4.98,16.6,40.02,32.47,40.93,79.08,71.06,80.43,77.51,69.62,79.3,41.29,40.47,48.82
F00000XQF7,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62,77,17,51,,76.27,98.92,27.05 Bil,15,75.83,5.98,0,0,2.29,2.27,3.09,86.45,86.45,87.14,5.46,4.98,16.6,40.02,32.47,40.93,79.08,71.06,80.43,77.51,69.62,79.3,41.29,40.47,48.82
F00000XQFA,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62,77,17,51,,76.27,98.92,27.05 Bil,15,75.83,5.98,0,0,2.29,2.27,3.09,86.45,86.45,87.14,5.46,4.98,16.6,40.02,32.47,40.93,79.08,71.06,80.43,77.51,69.62,79.3,41.29,40.47,48.82
F00000YUOJ,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62,77,17,51,,76.27,98.92,27.05 Bil,15,75.83,5.98,0,0,2.29,2.27,3.09,86.45,86.45,87.14,5.46,4.98,16.6,40.02,32.47,40.93,79.08,71.06,80.43,77.51,69.62,79.3,41.29,40.47,48.82
F0000118J4,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118J6,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JH,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JJ,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JD,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118J8,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JA,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JM,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JU,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0000118JS,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89,47,8,31,,46.18,69.04,28.62 Bil,36.86,34.42,22.91,1.81,0,44.93,32.53,65.15,35.71,20.07,50.35,41.93,24.36,66.99,32.98,31.51,88.25,68.88,43.89,89.25,64.18,42.73,88.05,50.25,45.31,67.82
F0GBR04CZP,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93,54,10,29,46.66,51.19,77.43,46.58 Bil,42.81,46.17,7.68,0,0,30.16,11.34,36.58,65.39,54.83,80.01,26.39,9.18,63.31,40.63,19.35,76.74,49.88,36,83.66,42.64,42.64,89.06,75.88,58.96,81.6
0P0000H8EG,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93,54,10,29,46.66,51.19,77.43,46.58 Bil,42.81,46.17,7.68,0,0,30.16,11.34,36.58,65.39,54.83,80.01,26.39,9.18,63.31,40.63,19.35,76.74,49.88,36,83.66,42.64,42.64,89.06,75.88,58.96,81.6
F0000022T9,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93,54,10,29,46.66,51.19,77.43,46.58 Bil,42.81,46.17,7.68,0,0,30.16,11.34,36.58,65.39,54.83,80.01,26.39,9.18,63.31,40.63,19.35,76.74,49.88,36,83.66,42.64,42.64,89.06,75.88,58.96,81.6
0P0000SC09,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93,54,10,29,46.66,51.19,77.43,46.58 Bil,42.81,46.17,7.68,0,0,30.16,11.34,36.58,65.39,54.83,80.01,26.39,9.18,63.31,40.63,19.35,76.74,49.88,36,83.66,42.64,42.64,89.06,75.88,58.96,81.6
F0000009KK,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64,88,10,22,8.31,57.85,82.07,2.69 Bil,0,0,63.51,35.8,0,5.37,1,10.25,97.38,92.09,98.26,12.28,6.32,88.74,17.58,16.59,41.8,15.69,7,28.8,74.93,32.06,94.7,10.77,10.77,14.55
0P0000SC0A,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64,88,10,22,8.31,57.85,82.07,2.69 Bil,0,0,63.51,35.8,0,5.37,1,10.25,97.38,92.09,98.26,12.28,6.32,88.74,17.58,16.59,41.8,15.69,7,28.8,74.93,32.06,94.7,10.77,10.77,14.55
F000002NYU,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64,88,10,22,8.31,57.85,82.07,2.69 Bil,0,0,63.51,35.8,0,5.37,1,10.25,97.38,92.09,98.26,12.28,6.32,88.74,17.58,16.59,41.8,15.69,7,28.8,74.93,32.06,94.7,10.77,10.77,14.55
0P0001FSSP,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64,88,10,22,8.31,57.85,82.07,2.69 Bil,0,0,63.51,35.8,0,5.37,1,10.25,97.38,92.09,98.26,12.28,6.32,88.74,17.58,16.59,41.8,15.69,7,28.8,74.93,32.06,94.7,10.77,10.77,14.55
F000010KNQ,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64,88,10,22,8.31,57.85,82.07,2.69 Bil,0,0,63.51,35.8,0,5.37,1,10.25,97.38,92.09,98.26,12.28,6.32,88.74,17.58,16.59,41.8,15.69,7,28.8,74.93,32.06,94.7,10.77,10.77,14.55
F000010UCC,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCF,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCS,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCT,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCK,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCN,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCQ,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCI,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCJ,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UCU,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F000010UD0,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34,95,8,22,,56.91,80.91,4.46 Bil,0,14.68,65.63,17.69,0,6.15,2.68,11.54,96.94,92.04,98.08,16.2,11.65,85.93,26.67,26.67,56.6,22.38,8.5,28.18,44.54,28.71,80.72,14.88,12.95,16.97
F0GBR04RS3,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8,58,11,29,110,61.6,85.97,39.23 Bil,46.24,49.28,4.14,0,0,27.94,11.25,36.24,73.83,51.09,83.49,29.54,6.74,66.83,62.17,16.95,75.05,60.51,54.31,92.76,47.42,43.72,90.7,71.93,55.63,80.26
0P00000NA9,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8,58,11,29,110,61.6,85.97,39.23 Bil,46.24,49.28,4.14,0,0,27.94,11.25,36.24,73.83,51.09,83.49,29.54,6.74,66.83,62.17,16.95,75.05,60.51,54.31,92.76,47.42,43.72,90.7,71.93,55.63,80.26
F0GBR04RS2,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8,58,11,29,110,61.6,85.97,39.23 Bil,46.24,49.28,4.14,0,0,27.94,11.25,36.24,73.83,51.09,83.49,29.54,6.74,66.83,62.17,16.95,75.05,60.51,54.31,92.76,47.42,43.72,90.7,71.93,55.63,80.26
0P00000NA3,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8,58,11,29,110,61.6,85.97,39.23 Bil,46.24,49.28,4.14,0,0,27.94,11.25,36.24,73.83,51.09,83.49,29.54,6.74,66.83,62.17,16.95,75.05,60.51,54.31,92.76,47.42,43.72,90.7,71.93,55.63,80.26
F00000OU8P,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8,58,11,29,110,61.6,85.97,39.23 Bil,46.24,49.28,4.14,0,0,27.94,11.25,36.24,73.83,51.09,83.49,29.54,6.74,66.83,62.17,16.95,75.05,60.51,54.31,92.76,47.42,43.72,90.7,71.93,55.63,80.26
F0GBR04RS7,29.92,3.89,3.58,22.71,1.19,10.4,-3.14,1.12,10.25,5.78,43,11,43,91,51.23,81.76,40.03 Bil,43.31,48.68,7.43,0,0,8.88,5.04,19.33,82.14,67.07,92.77,54.04,8.16,82.56,11.66,9.89,55.15,89.26,44.81,95.21,86.7,57.38,92.76,76.38,50.24,85.43
