SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F000000GR3,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000LWQR,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000Q8Q2,55.7,43.38,88.62,76.73,6.51,83.97,68.26,24.22,98.9,63.92,46.1,90.7,24.75,2.96,53.41,31.47,13.59,87.9,35.25,19.44,53.75
F00000W6D8,68.17,44.91,84.02,12.58,8.35,39.15,44.59,12.07,94.94,39.24,15.8,74.19,37.42,13.13,81.05,70.7,24.6,90.03,25.05,23.85,45.11
F0GBR06M62,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F0GBR04S2M,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F00000YQNK,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F0GBR04S2V,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F0GBR051NU,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F00000MEXO,,,,,,,,,,,,,,,,,,,,,
F00000Y0PH,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR06KYC,92.14,91.9,98.44,17.98,4.45,40.37,42.04,7.74,97.64,83.87,64.21,93.16,24.83,5.04,67.28,24.48,12.85,84.95,38.55,30.93,61.49
F0GBR059Y0,79.19,66.2,89.29,30.52,7.47,35.59,73.23,21.31,89.07,81.19,55.69,92.15,26.61,8.77,86.39,39.63,15.52,89.79,38.44,35.63,71.14
F00000MEXQ,56.99,47.31,95.57,49.39,11.07,53.97,71.57,13.4,97.17,77.93,66.04,94.98,31.79,7.85,82.02,39.66,18.78,89.72,35.73,31.2,66.29
F00000MQQW,87.73,83.25,96.68,28.63,8.71,46.18,51.68,16.69,96.82,71.96,68.65,93.87,22.9,12.23,69.46,32.78,20.66,88.27,31.53,28.61,46.16
F00000NBKE,57.33,31.1,72.54,80.39,31.77,80.39,17.2,10.27,99.53,23.28,16.38,54.6,11.16,2.23,26.35,55.15,21.72,92.61,7.99,6.17,9.34
F0GBR06XR2,76.51,60.52,78.97,35.97,16.29,53.13,74.01,25.84,92.32,80.65,44.4,80.65,24.17,9.21,51.18,31.51,22.5,86.2,29.12,29.12,38.3
F00000W6D7,70.73,45.94,83.24,12.28,7.44,40.01,41.53,12.06,91.97,39.4,18.26,73.66,35.86,13.26,89.72,69.77,24.95,89.71,24.85,24.25,47.97
F0GBR06L2G,41.49,32.15,67.96,38.99,22.18,64.71,39.07,12.39,90.7,32.9,20.53,62.08,32.44,8.8,63.35,64.63,37.13,88.24,28.86,28.32,43
F0GBR04E06,62.36,23.24,65.33,24.25,17.69,73.57,28.03,10.78,94.57,18.18,8.97,65.79,30.24,8.46,74.29,71.84,30.04,88.81,21.98,21.98,37.8
F000000FW2,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F00000QLNR,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F00000NBKA,93.05,92.96,99.1,13.8,4.38,13.8,76.04,28.1,97.64,64.9,21.42,77.87,39.07,12.92,81.95,23.67,13.21,66.7,37.19,26.42,56.19
F0GBR04RWU,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F00000QLNL,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F00000MEXM,94.29,93.1,99.26,14.47,3.24,25.21,44.2,8.99,98.07,84.91,65.95,92.56,22.1,6.3,53.65,22.38,11.18,82.19,40.72,34.08,68.15
F0000003ID,94.44,93.43,99.26,14.11,3.13,24.93,43.97,8.36,97.85,85.11,66.01,92.5,22.05,6.22,53.61,22.05,11.09,82.71,40.59,34.2,68.48
F00000QLNJ,94.44,93.43,99.26,14.11,3.13,24.93,43.97,8.36,97.85,85.11,66.01,92.5,22.05,6.22,53.61,22.05,11.09,82.71,40.59,34.2,68.48
F000000L24,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXH,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXS,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXQ,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F000000GXR,93.59,92.82,99.44,14.35,3.9,14.35,72.82,26.71,97.87,68.33,23.16,82.11,38.81,13.26,83.5,21.27,11.78,66.49,37.69,27.05,57.36
F0GBR06KPV,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061M6,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KPT,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061OA,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06IIV,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061LT,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KPU,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061O7,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR06KK8,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR061O9,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F00000QKY3,93.5,92.66,99.08,13.23,4.12,13.6,76.15,28.61,97.66,67.01,21.52,78.26,39.12,12.85,82.15,22.22,13.16,66.67,37.23,26.41,56.17
F0GBR04AFJ,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04F0R,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04AFK,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR04AFL,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F00000QNUP,86.74,82.98,96.66,27.73,8.9,46.39,53.31,16.66,96.7,70.62,68.51,93.81,24.39,12.37,69.51,36.05,20.66,88.21,31.24,29.17,46
F0GBR0574L,85.06,83.19,94.02,31.86,11.6,50.55,41.77,32.76,96.79,78.94,69.7,87.98,16.62,7.89,40.7,28.76,18.77,80.9,26.48,25.1,41.19
F0GBR06P16,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F00000YQNL,39.84,14.83,52.69,85.17,66.05,90.14,31.51,4.39,96.6,14.32,4.6,30.96,7.76,2.24,33.68,78.03,51.93,99.13,3.38,3.09,6.12
F0GBR04S2U,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F0GBR06O4X,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F00000PZHR,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F00000XSB7,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSBG,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSB3,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000XSBB,73.1,64.13,83.97,30.61,11.88,33.45,82.07,12.58,94.74,85.37,82.23,94.85,43.63,12.76,70.16,35.96,13.04,85.7,27.76,27.25,35.97
F00000WHAF,32.9,19.53,43.04,76.69,49.6,83.75,73.84,17.21,96.46,64.27,19.74,89.87,18.62,8.07,59.12,29.77,22.55,93.81,24.91,16.08,30.89
F00000X5VF,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F000003THQ,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F00000OU93,74.58,64.95,84.31,29.99,11.24,32.71,82.62,11.87,94.96,85.88,82.4,95.87,42.37,13.11,75.92,35.4,12.07,85.88,26.98,26.97,41.45
F00000XWYS,78.61,63.08,83.55,65.74,17.22,65.74,60.02,16.21,95.25,91.21,76.95,93.75,16.11,7.22,60.89,20.5,11.85,84.84,26.73,26.22,52.65
F0GBR06XGA,77.3,38.14,79.6,41.49,16.78,53.78,78.28,31.87,93.02,77.22,45.45,86.22,29.06,13.69,91.46,46.44,21.53,88.53,38.07,37.42,49.21
F0GBR06XG9,77.3,38.14,79.6,41.49,16.78,53.78,78.28,31.87,93.02,77.22,45.45,86.22,29.06,13.69,91.46,46.44,21.53,88.53,38.07,37.42,49.21
F00000MF1W,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000UF1Z,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
0P000148YE,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000OU96,72.78,35.33,77.76,50.92,17.74,53.48,71.7,26.32,92.16,83.35,60.38,84.68,28.75,13.61,87.19,40.99,18.87,88.59,38.03,36.63,42.22
F00000Z1T9,68.77,53.47,80.84,62.97,16.13,62.97,71.32,15.88,94.97,90.36,78.61,93.55,21.72,9.99,65.91,22.3,16.38,89.64,22.95,22.95,36.79
F0GBR059RK,73.06,43.59,76.92,49.7,21.03,52.92,73.74,23.63,91.97,88,56.03,88,20.48,8.74,66.86,25.49,19.29,88.68,29.18,28.75,44.49
F0GBR04GPJ,73.06,43.59,76.92,49.7,21.03,52.92,73.74,23.63,91.97,88,56.03,88,20.48,8.74,66.86,25.49,19.29,88.68,29.18,28.75,44.49
F0GBR06P0W,10.85,9.22,27.91,94.93,78.15,96.05,16.78,6.84,97.26,13.23,9.4,27.05,7.38,2.68,27.3,41.33,11.06,91.39,8.45,7.51,12.38
F0GBR04HKP,10.85,9.22,27.91,94.93,78.15,96.05,16.78,6.84,97.26,13.23,9.4,27.05,7.38,2.68,27.3,41.33,11.06,91.39,8.45,7.51,12.38
F00000OU9I,10.85,9.22,27.91,94.93,78.15,96.05,16.78,6.84,97.26,13.23,9.4,27.05,7.38,2.68,27.3,41.33,11.06,91.39,8.45,7.51,12.38
F000014MAT,69.2,26.22,79.36,32.08,9.8,60.7,76.17,19.25,91.34,84.61,59,90.63,36.4,11.58,95.18,33.47,19.11,90.51,42.74,39.26,61.58
F00000MDB1,51.91,28.86,72.66,33.07,25.38,60.46,88.33,23.37,94.4,79.94,54.98,89.54,28.52,19.44,94.55,69.64,42.09,92.74,32.74,31.74,64.43
F00000MDAZ,51.91,28.86,72.66,33.07,25.38,60.46,88.33,23.37,94.4,79.94,54.98,89.54,28.52,19.44,94.55,69.64,42.09,92.74,32.74,31.74,64.43
F00000TQLQ,42.91,42.08,59.2,51.55,30.72,55.55,52.94,31.1,69.66,50.11,44.79,59.27,38.41,31.57,66.81,47.51,44.17,77.94,56.39,51.69,60.65
F00000TQLS,42.91,42.08,59.2,51.55,30.72,55.55,52.94,31.1,69.66,50.11,44.79,59.27,38.41,31.57,66.81,47.51,44.17,77.94,56.39,51.69,60.65
F00000TQMF,62.05,29.97,80.52,29.17,8.42,50.42,83.44,20.73,93.35,79.38,30.32,89.96,34.48,17.57,87.07,38.85,29.95,92.26,40.01,36.2,68.51
F00000TQMJ,62.05,29.97,80.52,29.17,8.42,50.42,83.44,20.73,93.35,79.38,30.32,89.96,34.48,17.57,87.07,38.85,29.95,92.26,40.01,36.2,68.51
F00000WQ4L,27.62,27.24,71.68,50.88,11.87,64.48,92.84,15.87,97.79,60.03,55.8,92.55,82.42,31.61,89.36,79.55,42.28,92.94,34.49,33.75,58.83
F00000WQ4H,27.62,27.24,71.68,50.88,11.87,64.48,92.84,15.87,97.79,60.03,55.8,92.55,82.42,31.61,89.36,79.55,42.28,92.94,34.49,33.75,58.83
F00000SJ7Y,29.88,28.58,78.67,37.18,5.11,40.17,93.24,13.67,97.01,81.33,75.61,91.62,87.14,30.57,89.4,75.23,37.85,92.3,40.29,40.05,59.44
F00000ZTV3,29.88,28.58,78.67,37.18,5.11,40.17,93.24,13.67,97.01,81.33,75.61,91.62,87.14,30.57,89.4,75.23,37.85,92.3,40.29,40.05,59.44
F0GBR06OGV,29.88,28.58,78.67,37.18,5.11,40.17,93.24,13.67,97.01,81.33,75.61,91.62,87.14,30.57,89.4,75.23,37.85,92.3,40.29,40.05,59.44
F0GBR06OGU,29.88,28.58,78.67,37.18,5.11,40.17,93.24,13.67,97.01,81.33,75.61,91.62,87.14,30.57,89.4,75.23,37.85,92.3,40.29,40.05,59.44
F0GBR06OGX,29.88,28.58,78.67,37.18,5.11,40.17,93.24,13.67,97.01,81.33,75.61,91.62,87.14,30.57,89.4,75.23,37.85,92.3,40.29,40.05,59.44
F00000OIGU,92.48,86.34,98.4,23.94,2.91,31,67.32,20,96.94,89.75,66.04,93.1,17.55,5.45,48.62,23.43,15.25,86.57,52.49,40.34,58.33
F000014PU7,51.08,31.36,63.84,25.04,16.08,45.11,77.69,15.45,98.92,8.2,5.03,14.56,26.81,3.75,32.88,85.7,59.95,99.92,4.88,2.32,6.79
F00000WK2T,51.08,31.36,63.84,25.04,16.08,45.11,77.69,15.45,98.92,8.2,5.03,14.56,26.81,3.75,32.88,85.7,59.95,99.92,4.88,2.32,6.79
F00000Q6JT,38.38,25.4,57.75,26.17,17.48,54.17,71.08,7.57,98.57,10.48,8,23.24,29.48,3.88,38.64,78.3,40.55,98.63,6.12,3.97,9.1
F00000Q6JU,38.38,25.4,57.75,26.17,17.48,54.17,71.08,7.57,98.57,10.48,8,23.24,29.48,3.88,38.64,78.3,40.55,98.63,6.12,3.97,9.1
F00000SZGU,38.38,25.4,57.75,26.17,17.48,54.17,71.08,7.57,98.57,10.48,8,23.24,29.48,3.88,38.64,78.3,40.55,98.63,6.12,3.97,9.1
F00000XXVT,73.67,66.16,83.12,19.12,6.61,24.65,80.96,19.92,85.17,88.94,71.8,90.1,36.52,25.68,89.66,40.11,25.94,91.83,69.36,62.78,86.63
F00000LWVH,69.92,62.26,81.7,27.34,13.42,37.01,75.61,23.96,84.02,84.06,44.72,85.99,29.25,14.32,81.57,36.23,27.28,89.7,47.7,44.96,65.21
F00000UDZ7,69.92,62.26,81.7,27.34,13.42,37.01,75.61,23.96,84.02,84.06,44.72,85.99,29.25,14.32,81.57,36.23,27.28,89.7,47.7,44.96,65.21
F000003YD1,92.57,82.22,95.61,4.42,2.25,10.23,78.26,29.76,93.03,85.01,76.64,93.15,38.63,11.02,79.56,33.06,20.67,84.3,58.81,40.9,72.05
F00000XUIV,97.72,97.72,100,73.48,3.56,93.47,32.88,16.91,100,91.88,91.88,98.19,2.14,1,2.44,18.17,6.76,78.23,4.28,1,4.28
F00000XUIW,97.72,97.72,100,73.48,3.56,93.47,32.88,16.91,100,91.88,91.88,98.19,2.14,1,2.44,18.17,6.76,78.23,4.28,1,4.28
F00000YLXY,97.72,97.72,100,73.48,3.56,93.47,32.88,16.91,100,91.88,91.88,98.19,2.14,1,2.44,18.17,6.76,78.23,4.28,1,4.28
F00000YQNM,73.61,66.06,82.61,19.35,6.95,26.45,80.74,21.07,84.51,88.82,68.87,89.95,36.2,18.28,89.16,40.18,26.42,91.87,69.22,62.73,86.94
F0GBR06FXV,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F0GBR06FXX,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F0GBR06FY2,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F0GBR06FY0,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F00000YLXW,97.72,97.72,100,73.48,3.56,93.47,32.88,16.91,100,91.88,91.88,98.19,2.14,1,2.44,18.17,6.76,78.23,4.28,1,4.28
F00000VIF2,24.1,16.83,58.12,54.4,43.04,76.2,89.63,12.67,97.84,66.68,17.38,79.41,67.82,8.73,78.98,72.48,16.59,94.15,28.6,23.49,35.19
F00000VIF4,24.1,16.83,58.12,54.4,43.04,76.2,89.63,12.67,97.84,66.68,17.38,79.41,67.82,8.73,78.98,72.48,16.59,94.15,28.6,23.49,35.19
F00000VIF6,24.1,16.83,58.12,54.4,43.04,76.2,89.63,12.67,97.84,66.68,17.38,79.41,67.82,8.73,78.98,72.48,16.59,94.15,28.6,23.49,35.19
F00000TGIQ,15.05,11.35,89.1,80.33,12.9,84.48,70.73,6.33,90.19,9.01,5.55,88.22,35.02,8.44,69.86,34.39,30.39,92.8,23.2,21.56,59.03
F00000O5G5,15.05,11.35,89.1,80.33,12.9,84.48,70.73,6.33,90.19,9.01,5.55,88.22,35.02,8.44,69.86,34.39,30.39,92.8,23.2,21.56,59.03
F000000KX0,87.52,77.52,91.87,8.81,3.13,16.94,72.92,14.62,92.14,85.13,71.35,87.71,30.54,15.82,85.67,42.41,27.25,92.1,62.8,56.73,86.35
F000000KX4,87.52,77.52,91.87,8.81,3.13,16.94,72.92,14.62,92.14,85.13,71.35,87.71,30.54,15.82,85.67,42.41,27.25,92.1,62.8,56.73,86.35
F00000TGGO,66.26,60.09,90.71,15.62,4.06,24.77,87.22,18.51,88.5,63.91,54.22,90.96,64.47,25.63,94.42,69.9,41.89,89.95,70.56,68.36,86.43
F00000TGFI,66.26,60.09,90.71,15.62,4.06,24.77,87.22,18.51,88.5,63.91,54.22,90.96,64.47,25.63,94.42,69.9,41.89,89.95,70.56,68.36,86.43
F00000TGGQ,66.26,60.09,90.71,15.62,4.06,24.77,87.22,18.51,88.5,63.91,54.22,90.96,64.47,25.63,94.42,69.9,41.89,89.95,70.56,68.36,86.43
F0000106V1,88.66,70.85,93.46,6.43,2.29,10.85,42.97,16.53,96.07,48.49,32.69,82.47,24.52,8.14,78.65,36.12,8.16,48.9,50.6,36.76,50.6
F0000106UZ,88.66,70.85,93.46,6.43,2.29,10.85,42.97,16.53,96.07,48.49,32.69,82.47,24.52,8.14,78.65,36.12,8.16,48.9,50.6,36.76,50.6
FOGBR05U53,75.23,72.87,86.39,21.71,10.28,26.54,74.42,27.28,91.74,68.75,59.04,79.68,36.32,13.45,68.29,39.5,27.58,85.68,31.14,29.09,37.76
F000010NXG,79.71,78.98,92.91,10.87,5.13,17.25,77.53,23.19,89.87,61.07,54.96,86.05,37.24,12.03,68.99,45.74,18.28,85.12,31.24,28.56,41.89
F000010NXJ,79.71,78.98,92.91,10.87,5.13,17.25,77.53,23.19,89.87,61.07,54.96,86.05,37.24,12.03,68.99,45.74,18.28,85.12,31.24,28.56,41.89
F0GBR050J6,74.01,63.18,85.09,31.92,9.82,40.58,90.4,25.72,94.88,90.21,66.4,90.21,13.24,12.05,84.42,37.04,27.56,92.16,47.08,42.11,69.41
F00000WQ4J,27.62,27.24,71.68,50.88,11.87,64.48,92.84,15.87,97.79,60.03,55.8,92.55,82.42,31.61,89.36,79.55,42.28,92.94,34.49,33.75,58.83
F00000UDZA,92.57,82.22,95.61,4.42,2.25,10.23,78.26,29.76,93.03,85.01,76.64,93.15,38.63,11.02,79.56,33.06,20.67,84.3,58.81,40.9,72.05
F0GBR06FY4,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F0GBR06FY6,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F00000ZTBI,78.48,66.86,82.27,26.74,15.92,36.24,70.47,17.53,94.21,76.19,41.29,82.14,28.65,9.79,72.47,31.6,21.44,83.9,35.27,31.33,43.49
F00000SJ22,57.47,24.71,85.81,64.13,15.61,67.44,69.56,5.38,98.74,9.72,7.48,51.45,18.6,3.57,33.15,31.84,14.29,91.61,17.91,15.62,25.01
F00000SD92,57.47,24.71,85.81,64.13,15.61,67.44,69.56,5.38,98.74,9.72,7.48,51.45,18.6,3.57,33.15,31.84,14.29,91.61,17.91,15.62,25.01
F0GBR06LU1,64.37,64.11,89.26,32.36,14.22,47.71,61.44,19.65,92.32,81.03,48.03,85.23,22.74,8.11,67.9,32.8,21.66,86.18,38.22,34.37,53.68
F0000003AN,69.51,60.17,79.53,27.7,12.27,38.09,75.27,24.24,85.36,83.74,44.79,88.26,30.16,14.24,77.91,31.09,23.32,89.39,43.45,43.45,65.07
F00000W9ND,75.58,68.38,83.35,16.65,5.89,25.85,84.36,20.11,88.57,89.92,68.58,90.62,40.25,18.31,87.79,42.01,26.11,91.53,72.22,65.91,86.6
F000010NXD,92.61,92.54,98.59,20.77,3.44,23.99,44.7,7.96,97.82,82.16,49.27,90.15,22.3,7.66,51.81,25.23,12.26,53.69,41.64,33.77,61.52
FOGBR05TW2,71.29,32.86,83.4,85.96,54.08,86.44,15.62,15.33,94.9,65.59,43.51,93.99,17.93,4.16,47.22,71.09,21.09,92.35,14.47,14.21,31.85
FOGBR05TW3,71.29,32.86,83.4,85.96,54.08,86.44,15.62,15.33,94.9,65.59,43.51,93.99,17.93,4.16,47.22,71.09,21.09,92.35,14.47,14.21,31.85
F0GBR06HSH,3.96,1,16.47,96.89,90.71,98.71,6.48,2.42,93.71,7.78,6.13,59.76,9.01,3.84,43.75,23.95,18.72,92.26,13.1,11.11,20.8
F0GBR04SKO,3.96,1,16.47,96.89,90.71,98.71,6.48,2.42,93.71,7.78,6.13,59.76,9.01,3.84,43.75,23.95,18.72,92.26,13.1,11.11,20.8
F0GBR04GK3,50.46,37.55,82.01,88.21,58.75,88.64,13.78,11.05,95.69,67.49,54.55,94.55,10.2,3.5,43.75,28.29,17.76,91.5,15.11,11.88,32.48
F0GBR06FNX,50.46,37.55,82.01,88.21,58.75,88.64,13.78,11.05,95.69,67.49,54.55,94.55,10.2,3.5,43.75,28.29,17.76,91.5,15.11,11.88,32.48
F0GBR06KRI,77.87,42.7,88.23,22.32,8.35,40.1,75.4,18.42,93.81,54.84,38.4,85.84,40.12,10.6,81.48,37.53,15.6,86.18,29.3,25.4,33.26
F00000OY37,15.62,15.62,99.46,86.26,61.42,97.35,73.06,4.01,99.97,4.36,1,5.55,13.14,1,13.51,72.55,39.93,100,6.9,1,9
F00000V5H9,15.62,15.62,99.46,86.26,61.42,97.35,73.06,4.01,99.97,4.36,1,5.55,13.14,1,13.51,72.55,39.93,100,6.9,1,9
F00000ZDVB,46.51,18.27,57.49,35.12,17.48,61.57,93.87,18.26,94.86,66.81,21.88,78.5,77.6,22.95,87.45,73.77,42.07,94.44,45.86,36.05,48.43
F00000ZDVD,46.51,18.27,57.49,35.12,17.48,61.57,93.87,18.26,94.86,66.81,21.88,78.5,77.6,22.95,87.45,73.77,42.07,94.44,45.86,36.05,48.43
F00000Y4BM,78.01,36.4,79.7,13.29,8.45,34.05,75.53,31.63,98.61,35.96,6.83,35.96,27.78,8.42,59.2,49.16,7.88,67.25,20.15,17.88,23.34
F00000Y4BO,78.01,36.4,79.7,13.29,8.45,34.05,75.53,31.63,98.61,35.96,6.83,35.96,27.78,8.42,59.2,49.16,7.88,67.25,20.15,17.88,23.34
F00000Y4BQ,78.01,36.4,79.7,13.29,8.45,34.05,75.53,31.63,98.61,35.96,6.83,35.96,27.78,8.42,59.2,49.16,7.88,67.25,20.15,17.88,23.34
